sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
123000,1,0,0,0,0,0,0
123000,3,0,0,0,0,0,0
123000,5,0,0,0,0,0,0
123000,7,0,0,0,0,0,0
123000,10,0,0,0,0,0,0
123000,11,0,0,0,0,0,0
123000,13,0,0,0,0,0,0
123000,15,0,0,0,0,0,0
124000,1,7,0,2,0,1,2
124000,3,0,0,0,0,0,0
124000,5,0,0,0,0,0,0
124000,7,0,0,0,0,0,0
124000,10,0,0,0,0,0,0
124000,11,9,15448,448,170,457,100195
124000,13,5,184,2,0,1,2
124000,15,9,11165,248,0,275,20983
125000,1,7,0,2,0,1,2
125000,3,0,0,0,0,0,0
125000,5,0,0,0,0,0,0
125000,7,0,0,0,0,0,0
125000,10,7,2472,4,0,145,1569
125000,11,9,60,1069,1000,1000,869407
125000,13,5,341,2,0,109,1118
125000,15,9,14948,351,74,358,63107
126000,1,7,0,2,0,1,2
126000,3,0,0,0,0,0,0
126000,5,0,0,0,0,0,0
126000,7,0,0,0,0,0,0
126000,10,7,4616,17,0,142,1337
126000,11,9,15997,396,1000,1000,1039919
126000,13,5,333,2,0,60,120
126000,15,9,11567,45,141,212,61269
127000,1,7,0,2,0,1,2
127000,3,0,0,0,0,0,0
127000,5,0,0,0,0,0,0
127000,7,0,0,0,0,0,0
127000,10,7,4625,17,0,145,1358
127000,11,9,15843,378,999,999,853602
127000,13,5,253,2,0,70,140
127000,15,9,11463,45,0,71,2218
128000,1,7,0,2,0,1,2
128000,3,0,0,0,0,0,0
128000,5,0,0,0,0,0,0
128000,7,0,0,0,0,0,0
128000,10,7,4792,16,0,160,1490
128000,11,9,10417,1364,999,999,839605
128000,13,5,237,2,0,86,172
128000,15,9,13520,203,0,228,25334
129000,1,7,0,2,0,1,2
129000,3,0,0,0,0,0,0
129000,5,0,0,0,0,0,0
129000,7,0,0,0,0,0,0
129000,10,7,4790,17,0,160,1507
129000,11,9,15524,1333,999,999,1001833
129000,13,5,263,2,0,98,196
129000,15,9,10455,34,0,59,1450
130000,1,7,0,2,0,1,2
130000,3,0,0,0,0,0,0
130000,5,0,0,0,0,0,0
130000,7,0,0,0,0,0,0
130000,10,7,4663,16,0,150,1375
130000,11,9,15014,1325,992,992,854744
130000,13,5,218,2,0,99,198
130000,15,9,10404,62,0,91,3438
131000,1,7,0,2,0,1,2
131000,3,0,0,0,0,0,0
131000,5,0,0,0,0,0,0
131000,7,0,0,0,0,0,0
131000,10,7,4291,17,0,151,1383
131000,11,9,14534,1308,999,999,873049
131000,13,5,264,2,0,103,206
131000,15,9,11813,60,0,84,3243
132000,1,7,0,2,0,1,2
132000,3,0,0,0,0,0,0
132000,5,0,0,0,0,0,0
132000,7,0,0,0,0,0,0
132000,10,7,3997,16,0,147,1382
132000,11,9,13954,1290,993,993,873567
132000,13,5,223,2,0,128,257
132000,15,9,12040,47,0,77,2518
133000,1,7,0,2,0,1,2
133000,3,0,0,0,0,0,0
133000,5,0,0,0,0,0,0
133000,7,0,0,0,0,0,0
133000,10,7,4782,17,0,160,1498
133000,11,9,918,1078,995,995,844613
133000,13,5,281,2,0,151,302
133000,15,9,14343,166,0,164,13584
134000,1,7,0,2,0,1,2
134000,3,0,0,0,0,0,0
134000,5,0,0,0,0,0,0
134000,7,0,0,0,0,0,0
134000,10,7,4761,16,0,160,1489
134000,11,9,12228,1231,994,994,1198143
134000,13,5,194,2,0,198,396
134000,15,9,11501,48,259,441,133572
135000,1,7,0,2,0,1,2
135000,3,0,0,0,0,0,0
135000,5,0,0,0,0,0,0
135000,7,0,0,0,0,0,0
135000,10,7,4771,17,0,160,1503
135000,11,9,1720,1087,990,990,872280
135000,13,5,220,2,0,160,320
135000,15,9,13464,133,0,132,8669
136000,1,7,0,2,0,1,2
136000,3,0,0,0,0,0,0
136000,5,0,0,0,0,0,0
136000,7,0,0,0,0,0,0
136000,10,7,1946,5,0,132,1206
136000,11,9,3270,1089,995,995,1003978
136000,13,5,85,2,0,124,248
136000,15,9,13861,103,0,183,18693
137000,1,7,0,2,0,2,4
137000,3,0,0,0,0,0,0
137000,5,0,0,0,0,0,0
137000,7,0,0,0,0,0,0
137000,10,7,4804,16,0,208,2312
137000,11,9,7499,1132,991,991,1033470
137000,13,5,208,2,0,205,410
137000,15,9,7705,39,0,206,30549
138000,1,7,0,2,0,1,2
138000,3,0,0,0,0,0,0
138000,5,0,0,0,0,0,0
138000,7,0,0,0,0,0,0
138000,10,7,4794,18,0,162,1512
138000,11,9,13614,1137,997,997,960021
138000,13,5,114,2,0,138,276
138000,15,9,1877,9,0,95,6554
139000,1,7,0,2,0,1,2
139000,3,0,0,0,0,0,0
139000,5,0,0,0,0,0,0
