sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1076000,1,0,0,0,0,0,0
1076000,3,0,0,0,0,0,0
1076000,5,0,0,0,0,0,0
1076000,7,0,0,0,0,0,0
1076000,10,0,0,0,0,0,0
1076000,11,0,0,0,0,0,0
1076000,13,0,0,0,0,0,0
1076000,15,0,0,0,0,0,0
1077000,1,0,0,0,0,0,0
1077000,3,0,0,0,0,0,0
1077000,5,0,0,0,0,0,0
1077000,7,0,0,0,0,0,0
1077000,10,0,0,0,0,0,0
1077000,11,9,14892,127,0,126,8139
1077000,13,0,0,0,0,0,0
1077000,15,0,0,0,0,0,0
1078000,1,7,110,2,0,148,1696
1078000,3,9,17,882,672,960,330427
1078000,5,9,6947,110,0,141,8228
1078000,7,0,0,0,0,0,0
1078000,10,7,1562,3,15,218,3773
1078000,11,9,14977,1108,812,950,529977
1078000,13,5,145,2,0,1,2
1078000,15,9,13972,266,0,259,37116
1079000,1,7,221,2,0,72,450
1079000,3,9,0,1218,1000,1000,1164799
1079000,5,9,6310,15,0,35,427
1079000,7,0,0,0,0,0,0
1079000,10,7,4564,21,0,181,1911
1079000,11,9,12153,1093,925,925,1405504
1079000,13,5,193,2,0,10,20
1079000,15,9,141,464,288,534,135084
1080000,1,7,199,2,0,23,46
1080000,3,9,0,2069,1000,1000,1990404
1080000,5,9,7177,9,0,36,304
1080000,7,0,0,0,0,0,0
1080000,10,7,4706,21,0,165,1767
1080000,11,9,13286,1057,864,864,937942
1080000,13,5,108,2,0,15,30
1080000,15,9,5,1424,996,996,981995
1081000,1,7,248,2,0,92,884
1081000,3,9,94,3930,1000,1000,3211592
1081000,5,9,4189,113,0,131,4156
1081000,7,0,0,0,0,0,0
1081000,10,7,4605,19,0,201,2283
1081000,11,9,3180,18,280,496,155578
1081000,13,5,139,2,0,13,26
1081000,15,9,8522,518,926,926,1403185
1082000,1,7,228,2,0,74,150
1082000,3,9,4,4738,1000,1000,4310514
1082000,5,9,6180,131,0,161,9755
1082000,7,0,0,0,0,0,0
1082000,10,7,4626,19,0,186,1598
1082000,11,9,11574,473,195,429,107549
1082000,13,0,0,0,0,0,0
1082000,15,9,12091,499,903,914,611871
1083000,1,7,228,2,0,106,786
1083000,3,9,9233,5951,1000,1000,5298991
1083000,5,9,7523,120,0,145,9431
1083000,7,0,0,0,0,0,0
1083000,10,7,4945,20,15,217,3728
1083000,11,9,13371,487,205,450,111876
1083000,13,5,150,2,0,1,2
1083000,15,9,9869,412,727,890,500503
1084000,1,7,262,2,0,163,326
1084000,3,9,9371,6948,1000,1000,6223081
1084000,5,9,9804,111,0,155,10553
1084000,7,0,0,0,0,0,0
1084000,10,7,4697,20,0,171,1706
1084000,11,9,8096,873,604,854,367729
1084000,13,5,145,2,0,2,4
1084000,15,9,12533,250,0,244,30786
1085000,1,7,271,2,0,157,522
1085000,3,9,1619,6942,1000,1000,7279022
1085000,5,9,7819,2,0,176,13546
1085000,7,0,0,0,0,0,0
1085000,10,7,5225,18,0,210,2431
1085000,11,9,10462,870,601,852,357253
1085000,13,5,34,2,0,2,4
1085000,15,9,13685,264,0,246,35209
1086000,1,7,205,2,0,117,284
1086000,3,9,0,7231,1000,1000,7182246
1086000,5,9,11846,167,0,192,15810
1086000,7,0,0,0,0,0,0
1086000,10,7,5027,19,0,175,2278
1086000,11,9,10246,868,556,815,329907
1086000,13,5,148,2,0,1,2
1086000,15,9,14310,231,0,239,31954
1087000,1,7,240,2,0,117,258
1087000,3,9,1,7504,1000,1000,7315407
1087000,5,9,12080,133,0,178,14338
1087000,7,0,0,0,0,0,0
1087000,10,7,4442,42,0,199,2224
1087000,11,9,5213,854,607,853,331037
1087000,13,5,108,2,0,2,4
1087000,15,9,13574,262,0,275,41202
1088000,1,7,98,52,0,167,684
1088000,3,9,0,8277,1000,1000,8176119
1088000,5,9,11880,168,0,200,18163
1088000,7,0,0,0,0,0,0
1088000,10,7,1149,73,0,243,1923
1088000,11,9,67,487,640,898,378102
1088000,13,5,148,2,0,1,2
1088000,15,9,13515,259,0,254,36143
1089000,1,7,232,2,0,96,193
1089000,3,9,0,8220,1000,1000,8266807
1089000,5,9,10484,178,0,227,23427
1089000,7,0,0,0,0,0,0
1089000,10,7,4597,19,8,137,2379
1089000,11,9,184,762,599,835,362216
1089000,13,5,170,2,0,1,2
1089000,15,9,11354,251,0,215,26476
1090000,1,7,232,2,0,185,420
1090000,3,9,0,8211,1000,1000,8283032
1090000,5,9,15147,126,0,170,13689
1090000,7,0,0,0,0,0,0
1090000,10,7,4666,21,160,347,22839
1090000,11,9,219,703,589,825,341066
1090000,13,5,145,2,0,40,80
1090000,15,9,11377,229,89,312,56030
1091000,1,7,244,2,0,191,1209
1091000,3,9,1,9598,1000,1000,9214466
1091000,5,9,12888,145,0,157,12065
1091000,7,0,0,0,0,0,0
1091000,10,7,4611,21,0,188,2349
1091000,11,9,382,643,616,856,374729
1091000,13,5,187,2,0,67,134
1091000,15,9,10762,205,0,221,28977
1092000,1,7,277,2,0,171,542
1092000,3,9,0,10226,1000,1000,10066823
1092000,5,9,11365,208,0,216,21945
1092000,7,0,0,0,0,0,0
1092000,10,7,3898,20,0,251,3978
1092000,11,9,349,509,605,852,350471
1092000,13,5,163,2,0,87,174
1092000,15,9,10760,182,152,373,79187
1093000,1,7,267,2,0,211,2172
1093000,3,9,3,10636,1000,1000,10412641
1093000,5,9,14627,147,0,170,13651
1093000,7,0,0,0,0,0,0
1093000,10,7,4066,21,142,384,18661
1093000,11,9,1681,666,626,860,386960
1093000,13,5,148,2,0,1,2
1093000,15,9,9311,142,0,272,24593
1094000,1,7,262,2,0,241,890
1094000,3,9,0,11252,1000,1000,11050188
1094000,5,9,12891,193,0,214,21264
1094000,7,0,0,0,0,0,0
1094000,10,7,4759,18,0,178,1871
1094000,11,9,922,562,607,851,375752
1094000,13,5,148,2,0,1,2
1094000,15,9,9730,116,168,393,81851
1095000,1,7,184,2,0,205,1741
1095000,3,9,0,11249,1000,1000,11272561
1095000,5,9,14165,194,0,276,20676
1095000,7,0,0,0,0,0,0
1095000,10,7,4601,20,0,173,1861
1095000,11,9,1049,505,618,851,372130
1095000,13,5,192,2,0,3,6
1095000,15,9,9124,111,0,225,30831
1096000,1,7,233,2,0,113,2195
1096000,3,9,1,12343,1000,1000,11945707
1096000,5,9,11305,210,0,243,27477
1096000,7,0,0,0,0,0,0
1096000,10,7,4469,17,0,156,1899
1096000,11,9,1637,501,617,859,371105
1096000,13,5,175,2,0,1,2
1096000,15,9,10439,81,0,229,33875
1097000,1,7,178,2,0,138,1441
1097000,3,9,1,13446,1000,1000,13020349
1097000,5,9,12075,185,0,244,27237
1097000,7,0,0,0,0,0,0
1097000,10,7,4467,18,5,208,3423
1097000,11,9,5500,547,643,882,388835
1097000,13,5,150,2,0,1,2
1097000,15,9,6063,28,0,212,33749
1098000,1,7,273,2,0,168,2037
1098000,3,9,2,13417,1000,1000,13403604
1098000,5,9,15414,141,0,157,12248
1098000,7,0,0,0,0,0,0
1098000,10,7,6614,21,159,363,21866
1098000,11,9,3657,515,624,871,373368
1098000,13,5,173,2,0,1,2
1098000,15,9,2920,22,0,251,35201
1099000,1,7,229,2,0,118,616
1099000,3,9,2,14331,1000,1000,13944345
1099000,5,9,16055,128,0,171,13766
1099000,7,0,0,0,0,0,0
1099000,10,7,6902,20,176,369,26814
1099000,11,9,5034,533,650,887,384976
1099000,13,5,173,2,0,1,2
1099000,15,9,560,5,0,224,32978
1100000,1,7,231,2,0,116,299
1100000,3,9,4,14354,1000,1000,14331005
1100000,5,9,11073,196,0,220,23206
1100000,7,0,0,0,0,0,0
1100000,10,7,4872,18,0,184,2165
1100000,11,9,1823,490,617,853,362756
1100000,13,0,0,0,0,0,0
1100000,15,9,12809,250,0,233,31146
1101000,1,7,239,2,0,147,1114
1101000,3,9,5,14395,1000,1000,14586852
1101000,5,9,10929,207,0,208,20979
1101000,7,0,0,0,0,0,0
1101000,10,7,4947,16,0,249,4154
1101000,11,9,952,282,637,893,398861
1101000,13,5,150,2,0,1,2
1101000,15,9,12998,240,0,236,31809
1102000,1,7,237,2,0,140,530
1102000,3,9,10,14342,1000,1000,14441677
1102000,5,9,15643,160,0,216,22181
1102000,7,0,0,0,0,0,0
1102000,10,7,142,202,145,316,18299
1102000,11,9,1275,281,622,871,368105
1102000,13,5,155,2,0,23,46
1102000,15,9,12914,279,0,250,34332
1103000,1,7,356,2,0,108,216
1103000,3,9,8,15366,1000,1000,14909896
1103000,5,9,15495,133,0,163,12927
1103000,7,0,0,0,0,0,0
1103000,10,7,146,203,176,378,23013
1103000,11,9,1335,281,647,881,387078
1103000,13,5,168,2,0,1,2
1103000,15,9,1,2,0,451,33296
1104000,1,7,183,2,0,94,336
1104000,3,9,20,15546,1000,1000,15618737
1104000,5,9,8083,120,0,128,8318
1104000,7,0,0,0,0,0,0
1104000,10,7,3872,18,25,207,8399
1104000,11,9,3961,281,621,896,400301
1104000,13,5,173,2,0,1,2
1104000,15,9,13400,279,0,257,33567
1105000,1,7,214,2,0,171,392
1105000,3,9,45,15437,1000,1000,15543870
1105000,5,9,5804,78,0,225,29201
1105000,7,0,0,0,0,0,0
1105000,10,7,5408,18,0,224,2663
1105000,11,9,4579,327,610,868,353314
1105000,13,5,175,2,0,3,6
1105000,15,9,14676,237,0,259,34538
1106000,1,7,107,2,0,136,944
1106000,3,9,43,16436,1000,1000,15918217
1106000,5,9,7358,50,0,226,30012
1106000,7,0,0,0,0,0,0
1106000,10,7,1914,103,36,216,6202
1106000,11,9,7033,281,661,919,414918
1106000,13,5,176,2,0,1,2
1106000,15,9,12163,233,0,224,26894
1107000,1,7,94,53,0,103,359
1107000,3,9,61,16425,1000,1000,16495994
1107000,5,9,5013,26,0,178,20672
1107000,7,0,0,0,0,0,0
1107000,10,7,1177,2,195,311,33440
1107000,11,9,9493,285,659,919,387169
1107000,13,5,170,2,0,1,2
1107000,15,9,13040,230,0,227,27280
1108000,1,7,74,52,0,131,1414
1108000,3,9,79,15511,1000,1000,16202526
1108000,5,9,0,4,0,179,20458
1108000,7,0,0,0,0,0,0
1108000,10,7,2539,10,0,145,1408
1108000,11,9,12898,281,638,904,390244
1108000,13,5,173,2,0,1,2
1108000,15,9,13109,218,0,220,25708
1109000,1,7,153,2,0,67,134
1109000,3,9,163,15560,1000,1000,15617475
1109000,5,9,12543,215,0,221,26198
1109000,7,0,0,0,0,0,0
1109000,10,7,1006,2,0,150,1462
1109000,11,9,14714,266,638,887,375004
1109000,13,0,0,0,0,0,0
1109000,15,9,14051,218,0,225,25207
1110000,1,7,215,2,0,152,354
1110000,3,9,299,15498,1000,1000,15540911
1110000,5,9,13791,226,0,235,29166
1110000,7,0,0,0,0,0,0
1110000,10,7,1066,2,0,170,1983
1110000,11,9,15258,219,695,921,431766
1110000,13,5,168,2,0,19,38
1110000,15,9,14523,214,0,231,27265
1111000,1,7,216,2,0,88,326
1111000,3,9,418,15424,1000,1000,15605700
1111000,5,9,15039,228,0,231,28464
1111000,7,0,0,0,0,0,0
1111000,10,7,1318,3,455,613,100685
1111000,11,9,14219,200,666,917,325503
1111000,13,5,122,2,0,64,128
1111000,15,9,15026,198,0,209,21998
1111000,1,7,216,2,0,88,326
1111000,3,9,418,15424,1000,1000,15605700
1111000,5,9,15039,228,0,231,28464
1111000,7,0,0,0,0,0,0
1111000,10,7,1318,3,455,613,100685
1111000,11,9,14219,200,666,917,325503
1111000,13,5,122,2,0,64,128
1111000,15,9,15026,198,0,209,21998
1112000,1,7,156,2,0,132,575
1112000,3,9,164,16431,1000,1000,15703888
1112000,5,9,14645,214,0,227,26954
1112000,7,0,0,0,0,0,0
1112000,10,7,4690,18,0,144,1467
