sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
3924000,1,0,0,0,0,0,0
3924000,3,0,0,0,0,0,0
3924000,5,0,0,0,0,0,0
3924000,7,0,0,0,0,0,0
3924000,10,0,0,0,0,0,0
3924000,11,0,0,0,0,0,0
3924000,13,0,0,0,0,0,0
3924000,15,0,0,0,0,0,0
3925000,1,9,0,878,578,877,385880
3925000,3,9,4054,37,0,550,18918
3925000,5,9,4058,18,0,267,4703
3925000,7,9,3935,58,0,317,7162
3925000,10,9,3076,73,0,595,20807
3925000,11,9,1615,179,0,880,117143
3925000,13,7,4000,18,0,159,1621
3925000,15,0,0,0,0,0,0
3926000,1,9,0,1878,1000,1000,1378500
3926000,3,9,3955,34,0,575,19105
3926000,5,9,4053,17,0,276,4593
3926000,7,9,3928,54,0,359,8212
3926000,10,9,3140,70,0,670,23754
3926000,11,9,1668,376,244,1000,259437
3926000,13,7,4028,16,0,171,1699
3926000,15,0,0,0,0,0,0
3927000,1,9,0,2878,1000,1000,2378500
3927000,3,9,3979,37,0,355,6814
3927000,5,9,4022,17,0,161,1518
3927000,7,9,3953,57,0,555,16199
3927000,10,9,2571,68,0,761,30103
3927000,11,9,1647,473,910,1000,348857
3927000,13,7,4015,18,0,166,1603
3927000,15,0,0,0,0,0,0
3927000,1,9,0,2878,1000,1000,2378500
3927000,3,9,3979,37,0,355,6814
3927000,5,9,4022,17,0,161,1518
3927000,7,9,3953,57,0,555,16199
3927000,10,9,2571,68,0,761,30103
3927000,11,9,1647,473,910,1000,348857
3927000,13,7,4015,18,0,166,1603
3927000,15,0,0,0,0,0,0
3928000,1,9,0,3878,1000,1000,3378500
3928000,3,9,3984,37,0,361,7042
3928000,5,9,4008,17,0,163,1534
3928000,7,9,3934,57,0,565,16795
3928000,10,9,2113,65,0,771,30879
3928000,11,9,1754,571,1000,1000,468835
3928000,13,7,4014,18,0,170,1676
3928000,15,0,0,0,0,0,0
3929000,1,9,0,4878,1000,1000,4378500
3929000,3,9,3995,36,0,363,7108
3929000,5,9,4036,17,0,166,1589
3929000,7,9,3999,57,0,568,16904
3929000,10,9,1794,63,0,781,31681
3929000,11,9,1694,666,1000,1000,590025
3929000,13,7,4020,17,0,170,1671
3929000,15,0,0,0,0,0,0
3930000,1,9,0,5878,1000,1000,5378500
3930000,3,9,2512,16,0,274,4527
3930000,5,9,952,5,0,110,936
3930000,7,9,4069,35,0,478,12527
3930000,10,9,4021,57,0,707,26449
3930000,11,9,3711,463,1000,1000,666048
3930000,13,7,4025,17,0,165,1594
3930000,15,0,0,0,0,0,0
3931000,1,9,2101,6277,1000,1000,6182328
3931000,3,9,2665,51,0,496,13642
3931000,5,9,592,3,0,43,174
3931000,7,9,4056,24,0,266,4009
3931000,10,9,4008,45,0,480,12261
3931000,11,9,1878,60,88,852,88406
3931000,13,7,4024,16,0,168,1646
3931000,15,0,0,0,0,0,0
3932000,1,9,2292,6274,1000,1000,6251686
3932000,3,9,2117,49,0,531,14908
3932000,5,9,589,3,0,37,122
3932000,7,9,4004,25,0,259,3727
3932000,10,9,4008,45,0,468,11631
3932000,11,9,1915,57,0,787,32207
3932000,13,7,4007,17,0,161,1522
3932000,15,0,0,0,0,0,0
3933000,1,9,2181,6271,1000,1000,6251007
3933000,3,9,1565,46,0,528,14750
3933000,5,9,663,4,0,36,119
3933000,7,9,3998,27,0,262,3799
3933000,10,9,3957,48,0,471,11799
3933000,11,9,1993,54,0,789,32374
3933000,13,7,4022,17,0,160,1512
3933000,15,0,0,0,0,0,0
3934000,1,9,2247,6268,1000,1000,6250532
3934000,3,9,1411,43,0,528,14794
3934000,5,9,565,5,0,33,104
3934000,7,9,4005,26,0,256,3654
3934000,10,9,3968,47,0,466,11529
3934000,11,9,2059,51,0,789,32285
3934000,13,7,4005,17,0,162,1540
3934000,15,0,0,0,0,0,0
3935000,1,9,2480,6265,1000,1000,6250424
3935000,3,9,1262,41,0,536,15189
3935000,5,9,693,5,0,45,165
3935000,7,9,3993,28,0,263,3840
3935000,10,9,3703,47,0,469,11682
