sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
4269000,1,0,0,0,0,0,0
4269000,3,0,0,0,0,0,0
4269000,5,0,0,0,0,0,0
4269000,7,0,0,0,0,0,0
4269000,10,0,0,0,0,0,0
4269000,11,0,0,0,0,0,0
4269000,13,0,0,0,0,0,0
4269000,15,0,0,0,0,0,0
4270000,1,9,0,790,490,789,312444
4270000,3,9,3804,76,0,535,19654
4270000,5,9,3920,37,0,268,5102
4270000,7,9,4190,25,0,268,5735
4270000,10,9,4085,61,0,530,18532
4270000,11,9,1671,290,0,790,124552
4270000,13,7,3933,18,0,140,1373
4270000,15,0,0,0,0,0,0
4271000,1,9,0,1790,1000,1000,1290500
4271000,3,9,3990,40,0,509,15004
4271000,5,9,3992,17,0,245,3647
4271000,7,9,3983,59,0,491,13860
4271000,10,9,3998,78,0,735,28375
4271000,11,9,1315,488,663,1000,333101
4271000,13,7,4023,16,0,170,1641
4271000,15,0,0,0,0,0,0
4272000,1,9,0,2790,1000,1000,2290500
4272000,3,9,3981,41,0,409,8916
4272000,5,9,3996,17,0,174,1693
4272000,7,9,3983,61,0,602,18962
4272000,10,9,3583,78,0,788,32168
4272000,11,9,1252,686,1000,1000,533188
4272000,13,7,4008,17,0,169,1616
4272000,15,0,0,0,0,0,0
4273000,1,9,0,3790,1000,1000,3290500
4273000,3,9,3834,41,0,408,8809
4273000,5,9,3940,17,0,171,1656
4273000,7,9,3940,61,0,604,19083
4273000,10,9,3303,75,0,793,32509
4273000,11,9,1476,884,1000,1000,782833
4273000,13,7,4003,18,0,170,1631
4273000,15,0,0,0,0,0,0
4274000,1,9,0,4790,1000,1000,4290500
4274000,3,9,3694,43,0,412,9026
4274000,5,9,3943,19,0,171,1659
4274000,7,9,3955,62,0,605,19136
4274000,10,9,2804,72,0,790,32332
4274000,11,9,1477,1082,1000,1000,964204
4274000,13,7,3997,18,0,173,1713
4274000,15,0,0,0,0,0,0
4275000,1,9,0,5790,1000,1000,5290500
4275000,3,9,181,2,0,91,1035
4275000,5,9,3848,27,0,232,3065
4275000,7,9,3962,28,0,391,9496
4275000,10,9,3943,65,0,676,24224
4275000,11,9,3657,578,1000,1000,928200
4275000,13,7,3994,18,0,177,1800
4275000,15,0,0,0,0,0,0
4276000,1,9,0,6790,1000,1000,6290500
4276000,3,9,2916,20,0,172,1913
4276000,5,9,3695,19,0,202,2350
4276000,7,9,4006,55,0,523,14779
4276000,10,9,2985,67,0,721,27143
4276000,11,9,2122,374,959,1000,384346
4276000,13,7,4026,17,0,171,1702
4276000,15,0,0,0,0,0,0
4276000,1,9,0,6790,1000,1000,6290500
4276000,3,9,2916,20,0,172,1913
4276000,5,9,3695,19,0,202,2350
4276000,7,9,4006,55,0,523,14779
4276000,10,9,2985,67,0,721,27143
4276000,11,9,2122,374,959,1000,384346
4276000,13,7,4026,17,0,171,1702
4276000,15,0,0,0,0,0,0
4277000,1,9,0,7790,1000,1000,7290500
4277000,3,9,1620,62,0,601,21006
4277000,5,9,3259,23,0,224,2849
4277000,7,9,4041,27,0,323,6259
4277000,10,9,3989,60,0,637,21392
4277000,11,9,2376,70,10,999,189570
4277000,13,7,4031,17,0,172,1714
4277000,15,0,0,0,0,0,0
4278000,1,9,771,8589,1000,1000,8205333
4278000,3,9,1401,59,0,682,24305
4278000,5,9,2929,21,0,210,2517
4278000,7,9,3956,26,0,266,3923
4278000,10,9,3945,58,0,580,17665
4278000,11,9,1981,67,0,944,45949
4278000,13,7,4026,16,0,166,1591
4278000,15,0,0,0,0,0,0
4279000,1,9,738,9188,1000,1000,8861541
4279000,3,9,1337,56,0,679,24088
4279000,5,9,2747,21,0,204,2383
4279000,7,9,4001,27,0,264,3864
4279000,10,9,4004,57,0,571,17133
4279000,11,9,2072,64,0,934,45086
4279000,13,7,4025,16,0,163,1550
4279000,15,0,0,0,0,0,0
4280000,1,9,832,9887,1000,1000,9518342
4280000,3,9,1344,54,0,687,24642
4280000,5,9,2762,21,0,204,2388
4280000,7,9,4038,26,0,265,3880
4280000,10,9,3739,55,0,565,16802
4280000,11,9,2149,61,0,939,45489
4280000,13,7,4017,16,0,165,1586
4280000,15,0,0,0,0,0,0
4281000,1,9,805,10486,1000,1000,10161740
4281000,3,9,1402,51,0,636,22335
4281000,5,9,2743,22,0,244,3689
4281000,7,9,3906,29,0,290,4605
4281000,10,9,3128,53,0,571,17132
4281000,11,9,2299,59,0,938,45464
4281000,13,7,4016,18,0,169,1653
4281000,15,0,0,0,0,0,0
4282000,1,9,793,11085,1000,1000,10782346
4282000,3,9,1499,48,0,682,24348
4282000,5,9,2583,21,0,209,2463
4282000,7,9,4008,28,0,274,4129
4282000,10,9,3009,50,0,570,17031
4282000,11,9,2262,56,0,931,44824
4282000,13,7,4039,17,0,164,1569
4282000,15,0,0,0,0,0,0
4283000,1,9,971,11684,1000,1000,11412653
4283000,3,9,1576,46,0,683,24379
4283000,5,9,2515,20,0,204,2384
4283000,7,9,4000,27,0,271,4009
4283000,10,9,2744,47,0,564,16746
4283000,11,9,2315,53,0,927,44458
4283000,13,7,4029,17,0,163,1532
4283000,15,0,0,0,0,0,0
4284000,1,9,973,12383,1000,1000,12038345
4284000,3,9,1564,43,0,691,24976
4284000,5,9,2749,23,0,219,2713
4284000,7,9,3995,29,0,281,4329
4284000,10,9,1942,45,0,569,17038
4284000,11,9,2376,50,0,939,45599
4284000,13,7,4014,18,0,169,1649
4284000,15,0,0,0,0,0,0
4285000,1,9,974,12982,1000,1000,12662952
4285000,3,9,1483,40,0,694,25200
4285000,5,9,2640,24,0,230,2994
4285000,7,9,4016,30,0,291,4648
4285000,10,9,1845,42,0,588,18137
4285000,11,9,2483,47,0,936,45334
4285000,13,7,4020,16,0,168,1640
4285000,15,0,0,0,0,0,0
4286000,1,9,1006,13581,1000,1000,13303551
4286000,3,9,1934,37,0,719,27030
4286000,5,9,1561,21,0,242,3292
4286000,7,9,3995,34,0,316,5421
4286000,10,9,1894,39,0,599,18876
4286000,11,9,2846,44,0,932,44977
4286000,13,7,4019,16,0,163,1526
4286000,15,0,0,0,0,0,0
4287000,1,9,912,14279,1000,1000,13957112
4287000,3,9,2313,35,0,747,29095
4287000,5,9,2266,9,0,213,2931
4287000,7,9,2759,37,0,357,6931
4287000,10,9,2072,37,0,597,18751
4287000,11,9,2827,41,0,953,46991
4287000,13,7,3462,16,0,150,1315
4287000,15,0,0,0,0,0,0
4288000,1,9,826,14978,1000,1000,14656955
4288000,3,9,2335,32,0,753,29584
4288000,5,9,1196,16,0,251,3587
4288000,7,9,3974,33,0,335,6138
4288000,10,9,2373,35,0,603,19121
4288000,11,9,2772,38,0,953,46994
4288000,13,7,3146,14,0,138,1128
4288000,15,0,0,0,0,0,0
4289000,1,9,1014,15677,1000,1000,15366255
4289000,3,9,2423,30,0,748,29172
4289000,5,9,1175,13,0,247,3456
4289000,7,9,3885,31,0,315,5387
4289000,10,9,2099,32,0,590,18344
4289000,11,9,2899,36,0,939,45603
4289000,13,7,3540,14,0,132,1055
4289000,15,0,0,0,0,0,0
4290000,1,9,1108,16275,1000,1000,16002026
4290000,3,9,2473,28,0,745,28962
4290000,5,9,2325,9,0,237,3242
4290000,7,9,1874,29,0,315,5410
4290000,10,9,2289,30,0,586,18030
4290000,11,9,3010,33,0,934,45102
4290000,13,7,3480,16,0,139,1164
4290000,15,0,0,0,0,0,0
4291000,1,9,1265,16873,1000,1000,16610433
4291000,3,9,2669,26,0,739,28494
4291000,5,9,1073,8,0,191,2359
4291000,7,9,3133,26,0,352,6751
4291000,10,9,2035,27,0,578,17632
4291000,11,9,3203,31,0,936,45332
4291000,13,7,3161,15,0,138,1149
4291000,15,0,0,0,0,0,0
4292000,1,9,1196,17571,1000,1000,17242641
4292000,3,9,2608,23,0,744,28857
4292000,5,9,1250,6,0,237,3168
4292000,7,9,3040,24,0,308,5207
4292000,10,9,2386,25,0,588,18220
4292000,11,9,3021,28,0,942,45866
4292000,13,7,2791,13,0,125,954
4292000,15,0,0,0,0,0,0
4292000,1,9,1196,17571,1000,1000,17242641
4292000,3,9,2608,23,0,744,28857
4292000,5,9,1250,6,0,237,3168
4292000,7,9,3040,24,0,308,5207
4292000,10,9,2386,25,0,588,18220
4292000,11,9,3021,28,0,942,45866
4292000,13,7,2791,13,0,125,954
4292000,15,0,0,0,0,0,0
4293000,1,9,1324,18169,1000,1000,17869039
4293000,3,9,2644,20,0,740,28557
4293000,5,9,1321,4,0,231,3044
4293000,7,9,1893,22,0,308,5168
4293000,10,9,2423,22,0,580,17723
4293000,11,9,3279,25,0,930,44734
4293000,13,7,3620,15,0,128,1006
4293000,15,0,0,0,0,0,0
4294000,1,9,1534,17761,1000,1000,18240705
4294000,3,9,2702,17,0,744,28955
4294000,5,9,2433,8,0,233,3281
4294000,7,9,1754,20,0,333,6063
4294000,10,9,2660,19,0,585,18054
4294000,11,9,3260,23,0,937,45278
4294000,13,7,3355,17,0,143,1225
4294000,15,0,0,0,0,0,0
4295000,1,9,1033,17455,1000,1000,17608869
4295000,3,9,2971,15,0,739,28526
4295000,5,9,2296,26,0,191,2470
4295000,7,9,1810,17,0,379,7910
4295000,10,9,2530,17,0,587,18199
4295000,11,9,3509,20,0,948,46560
