sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1968000,1,0,0,0,0,0,0
1968000,3,9,0,2,0,1,2
1968000,5,0,0,0,0,0,0
1968000,7,0,0,0,0,0,0
1968000,10,9,16,2,0,1,2
1968000,11,0,0,0,0,0,0
1968000,13,0,0,0,0,0,0
1968000,15,0,0,0,0,0,0
1969000,1,9,3839,43,0,133,3145
1969000,3,0,0,0,0,0,0
1969000,5,0,0,0,0,0,0
1969000,7,0,0,0,0,0,0
1969000,10,0,0,0,0,0,0
1969000,11,9,3829,30,0,92,1534
1969000,13,7,3817,17,0,49,470
1969000,15,0,0,0,0,0,0
1970000,1,9,4014,45,0,431,9916
1970000,3,0,0,0,0,0,0
1970000,5,0,0,0,0,0,0
1970000,7,0,0,0,0,0,0
1970000,10,0,0,0,0,0,0
1970000,11,9,4013,30,0,298,4864
1970000,13,7,3993,17,0,161,1524
1970000,15,0,0,0,0,0,0
1971000,1,9,4053,46,0,441,10329
1971000,3,0,0,0,0,0,0
1971000,5,0,0,0,0,0,0
1971000,7,0,0,0,0,0,0
1971000,10,0,0,0,0,0,0
1971000,11,9,4022,31,0,301,4971
1971000,13,7,4018,17,0,160,1482
1971000,15,0,0,0,0,0,0
1972000,1,9,4002,47,0,451,10827
1972000,3,0,0,0,0,0,0
1972000,5,0,0,0,0,0,0
1972000,7,0,0,0,0,0,0
1972000,10,0,0,0,0,0,0
1972000,11,9,3960,32,0,310,5249
1972000,13,7,4021,17,0,161,1531
1972000,15,0,0,0,0,0,0
1973000,1,9,3979,46,0,456,11065
1973000,3,0,0,0,0,0,0
1973000,5,0,0,0,0,0,0
1973000,7,0,0,0,0,0,0
1973000,10,0,0,0,0,0,0
1973000,11,9,3992,30,0,311,5273
1973000,13,7,4024,17,0,162,1523
1973000,15,0,0,0,0,0,0
1974000,1,9,4014,46,0,451,10822
1974000,3,0,0,0,0,0,0
1974000,5,0,0,0,0,0,0
1974000,7,0,0,0,0,0,0
1974000,10,0,0,0,0,0,0
1974000,11,9,4004,29,0,292,4676
1974000,13,7,4040,16,0,160,1490
1974000,15,0,0,0,0,0,0
1975000,1,9,4026,46,0,452,10883
1975000,3,0,0,0,0,0,0
1975000,5,0,0,0,0,0,0
1975000,7,0,0,0,0,0,0
1975000,10,0,0,0,0,0,0
1975000,11,9,4016,29,0,282,4383
1975000,13,7,4043,17,0,161,1516
1975000,15,0,0,0,0,0,0
1976000,1,9,4018,46,0,447,10635
1976000,3,0,0,0,0,0,0
1976000,5,0,0,0,0,0,0
1976000,7,9,0,2,0,1,2
1976000,10,0,0,0,0,0,0
1976000,11,9,4004,30,0,289,4591
1976000,13,7,4008,17,0,160,1484
1976000,15,0,0,0,0,0,0
1977000,1,9,4020,48,0,458,11173
1977000,3,0,0,0,0,0,0
1977000,5,9,0,2,0,1,2
1977000,7,0,0,0,0,0,0
1977000,10,9,0,2,0,1,2
1977000,11,9,3952,31,0,300,4891
1977000,13,7,4011,17,0,161,1515
1977000,15,0,0,0,0,0,0
1978000,1,9,4034,46,0,458,11155
1978000,3,9,0,2,0,1,2
1978000,5,0,0,0,0,0,0
1978000,7,0,0,0,0,0,0
1978000,10,0,0,0,0,0,0
1978000,11,9,4001,31,0,298,4868
1978000,13,7,4026,16,0,161,1513
1978000,15,0,0,0,0,0,0
1979000,1,9,4029,46,0,462,11347
1979000,3,0,0,0,0,0,0
1979000,5,0,0,0,0,0,0
1979000,7,0,0,0,0,0,0
1979000,10,0,0,0,0,0,0
1979000,11,9,4018,30,0,298,4870
1979000,13,7,4015,17,0,160,1499
1979000,15,0,0,0,0,0,0
1980000,1,9,4051,45,0,461,11299
1980000,3,0,0,0,0,0,0
1980000,5,0,0,0,0,0,0
1980000,7,0,0,0,0,0,0
1980000,10,0,0,0,0,0,0
1980000,11,9,3960,29,0,300,4896
1980000,13,7,3878,17,0,161,1517
1980000,15,0,0,0,0,0,0
1981000,1,9,4106,48,0,470,11700
1981000,3,0,0,0,0,0,0
1981000,5,0,0,0,0,0,0
1981000,7,0,0,0,0,0,0
1981000,10,0,0,0,0,0,0
1981000,11,9,3957,32,0,298,4836
1981000,13,7,4019,16,0,162,1525
1981000,15,0,0,0,0,0,0
1982000,1,9,3981,47,0,461,11283
1982000,3,0,0,0,0,0,0
1982000,5,0,0,0,0,0,0
1982000,7,0,0,0,0,0,0
1982000,10,0,0,0,0,0,0
1982000,11,9,4024,30,0,300,4899
1982000,13,7,4035,17,0,161,1514
1982000,15,0,0,0,0,0,0
1983000,1,9,3696,49,0,465,11497
1983000,3,0,0,0,0,0,0
1983000,5,0,0,0,0,0,0
1983000,7,0,0,0,0,0,0
1983000,10,0,0,0,0,0,0
1983000,11,9,3980,32,0,308,5140
1983000,13,7,3996,17,0,163,1537
1983000,15,0,0,0,0,0,0
1984000,1,9,3614,47,0,477,12047
1984000,3,0,0,0,0,0,0
1984000,5,0,0,0,0,0,0
1984000,7,0,0,0,0,0,0
1984000,10,0,0,0,0,0,0
1984000,11,9,3993,32,0,317,5427
1984000,13,7,4025,16,0,162,1531
1984000,15,0,0,0,0,0,0
1985000,1,9,3440,44,0,471,11773
1985000,3,0,0,0,0,0,0
1985000,5,0,0,0,0,0,0
1985000,7,0,0,0,0,0,0
1985000,10,0,0,0,0,0,0
1985000,11,9,4004,33,0,313,5332
1985000,13,7,3977,18,0,161,1515
1985000,15,0,0,0,0,0,0
1986000,1,9,2862,42,0,468,11665
1986000,3,0,0,0,0,0,0
1986000,5,0,0,0,0,0,0
1986000,7,9,0,2,0,1,2
1986000,10,0,0,0,0,0,0
1986000,11,9,4009,32,0,313,5298
1986000,13,7,4011,17,0,161,1509
1986000,15,0,0,0,0,0,0
1987000,1,9,2562,39,0,470,11766
1987000,3,0,0,0,0,0,0
1987000,5,9,0,2,0,1,2
1987000,7,0,0,0,0,0,0
1987000,10,9,0,2,0,1,2
1987000,11,9,3982,32,0,315,5401
1987000,13,7,4009,17,0,160,1477
1987000,15,0,0,0,0,0,0
1988000,1,9,2277,37,0,479,12174
1988000,3,9,0,2,0,1,2
1988000,5,0,0,0,0,0,0
1988000,7,0,0,0,0,0,0
1988000,10,9,16,2,0,1,2
1988000,11,9,3996,32,0,326,5733
1988000,13,7,4030,16,0,164,1532
1988000,15,0,0,0,0,0,0
1989000,1,9,1953,35,0,472,11850
1989000,3,0,0,0,0,0,0
1989000,5,0,0,0,0,0,0
1989000,7,0,0,0,0,0,0
1989000,10,0,0,0,0,0,0
1989000,11,9,4001,32,0,320,5568
1989000,13,7,4041,16,0,161,1475
1989000,15,0,0,0,0,0,0
1990000,1,9,1812,33,0,472,11857
1990000,3,0,0,0,0,0,0
1990000,5,0,0,0,0,0,0
1990000,7,0,0,0,0,0,0
1990000,10,0,0,0,0,0,0
1990000,11,9,3997,32,0,321,5603
1990000,13,7,4039,17,0,161,1482
1990000,15,0,0,0,0,0,0
1991000,1,9,1854,30,0,477,12110
1991000,3,0,0,0,0,0,0
1991000,5,0,0,0,0,0,0
1991000,7,0,0,0,0,0,0
1991000,10,0,0,0,0,0,0
1991000,11,9,3593,31,0,323,5685
1991000,13,7,4012,16,0,161,1493
1991000,15,0,0,0,0,0,0
1992000,1,9,1925,28,0,477,12125
1992000,3,0,0,0,0,0,0
1992000,5,0,0,0,0,0,0
1992000,7,0,0,0,0,0,0
1992000,10,0,0,0,0,0,0
1992000,11,9,3313,29,0,324,5696
1992000,13,7,4025,17,0,160,1493
1992000,15,0,0,0,0,0,0
1993000,1,9,2106,26,0,474,11977
1993000,3,0,0,0,0,0,0
1993000,5,0,0,0,0,0,0
1993000,7,0,0,0,0,0,0
1993000,10,0,0,0,0,0,0
1993000,11,9,2802,27,0,320,5622
1993000,13,7,4001,17,0,163,1512
1993000,15,0,0,0,0,0,0
1994000,1,9,1948,23,0,469,11719
1994000,3,0,0,0,0,0,0
1994000,5,0,0,0,0,0,0
1994000,7,0,0,0,0,0,0
1994000,10,0,0,0,0,0,0
1994000,11,9,2524,24,0,320,5580
1994000,13,7,4016,17,0,162,1502
1994000,15,0,0,0,0,0,0
1995000,1,9,2039,21,0,472,11857
1995000,3,0,0,0,0,0,0
1995000,5,0,0,0,0,0,0
1995000,7,0,0,0,0,0,0
