sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
731000,1,7,0,2,0,1,2
731000,3,0,0,0,0,0,0
731000,5,0,0,0,0,0,0
731000,7,0,0,0,0,0,0
731000,10,0,0,0,0,0,0
731000,11,0,0,0,0,0,0
731000,13,0,0,0,0,0,0
731000,15,0,0,0,0,0,0
732000,1,7,239,2,0,13,26
732000,3,0,0,0,0,0,0
732000,5,9,0,2,0,7,14
732000,7,0,0,0,0,0,0
732000,10,7,4722,17,0,144,1340
732000,11,0,0,0,0,0,0
732000,13,5,138,2,0,2,4
732000,15,0,0,0,0,0,0
733000,1,7,223,2,0,20,40
733000,3,0,0,0,0,0,0
733000,5,0,0,0,0,0,0
733000,7,0,0,0,0,0,0
733000,10,7,4741,17,0,160,1537
733000,11,0,0,0,0,0,0
733000,13,5,176,2,0,6,12
733000,15,0,0,0,0,0,0
734000,1,7,243,2,0,20,40
734000,3,0,0,0,0,0,0
734000,5,0,0,0,0,0,0
734000,7,0,0,0,0,0,0
734000,10,7,4713,17,0,160,1505
734000,11,0,0,0,0,0,0
734000,13,5,187,2,0,8,16
734000,15,0,0,0,0,0,0
734000,1,7,243,2,0,20,40
734000,3,0,0,0,0,0,0
734000,5,0,0,0,0,0,0
734000,7,0,0,0,0,0,0
734000,10,7,4713,17,0,160,1505
734000,11,0,0,0,0,0,0
734000,13,5,187,2,0,8,16
734000,15,0,0,0,0,0,0
735000,1,7,243,2,0,20,40
735000,3,0,0,0,0,0,0
735000,5,0,0,0,0,0,0
735000,7,0,0,0,0,0,0
735000,10,7,4283,14,0,158,1464
735000,11,0,0,0,0,0,0
735000,13,5,170,2,0,11,22
735000,15,0,0,0,0,0,0
736000,1,7,215,2,0,20,40
736000,3,0,0,0,0,0,0
736000,5,0,0,0,0,0,0
736000,7,0,0,0,0,0,0
736000,10,7,3685,12,0,157,1480
736000,11,0,0,0,0,0,0
736000,13,5,148,2,0,13,26
736000,15,0,0,0,0,0,0
737000,1,7,245,2,0,26,52
737000,3,0,0,0,0,0,0
737000,5,0,0,0,0,0,0
737000,7,0,0,0,0,0,0
737000,10,7,3290,10,0,159,1509
737000,11,0,0,0,0,0,0
737000,13,5,124,2,0,16,32
737000,15,0,0,0,0,0,0
738000,1,7,232,2,0,38,78
738000,3,0,0,0,0,0,0
738000,5,0,0,0,0,0,0
738000,7,0,0,0,0,0,0
738000,10,7,2828,7,0,158,1477
738000,11,0,0,0,0,0,0
738000,13,5,143,2,0,1,2
738000,15,0,0,0,0,0,0
739000,1,7,255,2,0,60,120
739000,3,0,0,0,0,0,0
739000,5,0,0,0,0,0,0
739000,7,0,0,0,0,0,0
739000,10,7,1866,3,0,156,1458
739000,11,0,0,0,0,0,0
739000,13,5,143,2,0,1,2
739000,15,0,0,0,0,0,0
740000,1,7,252,2,0,80,160
740000,3,0,0,0,0,0,0
740000,5,0,0,0,0,0,0
740000,7,0,0,0,0,0,0
740000,10,7,4706,18,0,157,1513
740000,11,0,0,0,0,0,0
740000,13,5,170,2,0,1,2
740000,15,9,0,2,0,7,14
741000,1,7,241,2,0,89,178
741000,3,0,0,0,0,0,0
741000,5,0,0,0,0,0,0
741000,7,0,0,0,0,0,0
741000,10,7,4713,17,0,160,1489
741000,11,0,0,0,0,0,0
741000,13,5,168,2,0,1,2
741000,15,0,0,0,0,0,0
742000,1,7,268,2,0,100,200
742000,3,0,0,0,0,0,0
742000,5,9,0,2,0,1,2
742000,7,0,0,0,0,0,0
742000,10,7,4646,17,0,160,1502
742000,11,0,0,0,0,0,0
742000,13,5,170,2,0,1,2
742000,15,0,0,0,0,0,0
743000,1,7,267,2,0,113,226
743000,3,0,0,0,0,0,0
743000,5,0,0,0,0,0,0
743000,7,0,0,0,0,0,0
743000,10,7,4791,17,0,160,1509
743000,11,0,0,0,0,0,0
743000,13,5,175,2,0,2,4
743000,15,0,0,0,0,0,0
744000,1,7,271,2,0,121,242
744000,3,0,0,0,0,0,0
744000,5,0,0,0,0,0,0
744000,7,0,0,0,0,0,0
744000,10,7,4803,17,0,160,1527
744000,11,0,0,0,0,0,0
744000,13,5,170,2,0,1,2
744000,15,0,0,0,0,0,0
745000,1,7,258,2,0,131,262
745000,3,0,0,0,0,0,0
745000,5,0,0,0,0,0,0
745000,7,0,0,0,0,0,0
745000,10,7,4695,17,0,160,1493
745000,11,0,0,0,0,0,0
745000,13,5,170,2,0,1,2
745000,15,0,0,0,0,0,0
746000,1,7,309,2,0,148,364
746000,3,0,0,0,0,0,0
746000,5,0,0,0,0,0,0
746000,7,0,0,0,0,0,0
746000,10,7,4645,18,0,160,1506
746000,11,0,0,0,0,0,0
746000,13,5,170,2,0,1,2
746000,15,0,0,0,0,0,0
