sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
961000,1,0,0,0,0,0,0
961000,3,0,0,0,0,0,0
961000,5,0,0,0,0,0,0
961000,7,0,0,0,0,0,0
961000,10,0,0,0,0,0,0
961000,11,0,0,0,0,0,0
961000,13,5,124,2,0,1,2
961000,15,0,0,0,0,0,0
962000,1,7,77,52,0,85,920
962000,3,0,0,0,0,0,0
962000,5,0,0,0,0,0,0
962000,7,0,0,0,0,0,0
962000,10,7,3890,66,0,133,2020
962000,11,9,11639,281,16,274,40487
962000,13,5,49,9,0,15,86
962000,15,9,117,545,333,584,167663
963000,1,7,287,2,0,218,838
963000,3,0,0,0,0,0,0
963000,5,0,0,0,0,0,0
963000,7,0,0,0,0,0,0
963000,10,7,4698,20,0,205,2422
963000,11,9,9,1186,996,996,704251
963000,13,5,148,2,0,90,180
963000,15,9,11272,601,704,871,507068
964000,1,7,234,2,0,229,2096
964000,3,0,0,0,0,0,0
964000,5,9,0,2,0,1,2
964000,7,0,0,0,0,0,0
964000,10,7,3799,20,0,201,3074
964000,11,9,6,2146,981,981,1665579
964000,13,5,189,2,0,3,6
964000,15,9,11837,573,429,669,261624
965000,1,7,248,2,0,231,475
965000,3,0,0,0,0,0,0
965000,5,0,0,0,0,0,0
965000,7,0,0,0,0,0,0
965000,10,7,4683,18,0,161,1606
965000,11,9,4,3163,938,938,2556602
965000,13,5,148,2,0,1,2
965000,15,9,11940,523,304,565,171843
966000,1,7,49,2,0,200,1760
966000,3,0,0,0,0,0,0
966000,5,0,0,0,0,0,0
966000,7,0,0,0,0,0,0
966000,10,7,58,204,177,364,25798
966000,11,9,13105,2206,907,907,2577728
966000,13,5,150,2,0,1,2
966000,15,9,909,399,260,508,136939
967000,1,7,236,2,0,19,38
967000,3,0,0,0,0,0,0
967000,5,0,0,0,0,0,0
967000,7,0,0,0,0,0,0
967000,10,7,8,1207,999,999,711526
967000,11,9,9289,54,686,733,1009657
967000,13,0,0,0,0,0,0
967000,15,9,5058,1405,978,978,723099
968000,1,7,211,2,0,65,210
968000,3,0,0,0,0,0,0
968000,5,0,0,0,0,0,0
968000,7,0,0,0,0,0,0
968000,10,7,5,300,996,996,751658
968000,11,9,14083,277,0,231,42848
968000,13,5,150,2,0,1,2
968000,15,9,15675,1400,890,890,1246987
969000,1,7,241,2,0,78,706
969000,3,0,0,0,0,0,0
969000,5,0,0,0,0,0,0
969000,7,0,0,0,0,0,0
969000,10,7,32,1304,996,996,786358
969000,11,9,14903,529,237,504,134818
969000,13,5,130,2,0,2,4
969000,15,9,15058,1332,927,927,1465023
970000,1,7,245,2,0,77,654
970000,3,0,0,0,0,0,0
970000,5,0,0,0,0,0,0
970000,7,0,0,0,0,0,0
970000,10,7,17,604,991,991,1131380
970000,11,9,15183,361,102,353,68365
970000,13,5,150,2,0,1,2
970000,15,9,15178,1310,918,918,1305260
971000,1,7,229,2,0,91,1002
971000,3,0,0,0,0,0,0
971000,5,0,0,0,0,0,0
971000,7,0,0,0,0,0,0
971000,10,7,8,1105,994,994,649246
971000,11,9,14049,474,177,416,101565
971000,13,5,146,2,0,1,2
971000,15,9,15494,1280,952,952,1392310
972000,1,7,222,2,0,84,868
972000,3,0,0,0,0,0,0
972000,5,0,0,0,0,0,0
972000,7,0,0,0,0,0,0
972000,10,7,0,1104,997,997,655705
972000,11,9,13374,472,161,397,92989
972000,13,5,150,2,0,1,2
972000,15,9,13664,1266,911,911,1430400
973000,1,7,243,2,0,66,363
973000,3,0,0,0,0,0,0
973000,5,0,0,0,0,0,0
973000,7,0,0,0,0,0,0
973000,10,7,29,211,995,995,1537933
973000,11,9,14117,592,258,516,149796
973000,13,5,150,2,0,1,2
973000,15,9,13186,1242,927,927,1583123
974000,1,7,245,2,0,89,828
974000,3,0,0,0,0,0,0
974000,5,9,0,2,0,1,2
974000,7,0,0,0,0,0,0
974000,10,7,48,403,998,998,583602
974000,11,9,15058,408,114,357,72774
974000,13,5,182,2,0,3,6
974000,15,9,13563,1210,896,896,1337037
975000,1,7,166,2,0,98,1596
975000,3,0,0,0,0,0,0
975000,5,0,0,0,0,0,0
975000,7,0,0,0,0,0,0
975000,10,7,18,1105,999,999,623423
975000,11,9,14402,498,194,443,110066
975000,13,5,150,2,0,1,2
975000,15,9,13699,1192,908,908,787228
976000,1,7,244,2,0,74,1074
976000,3,0,0,0,0,0,0
976000,5,0,0,0,0,0,0
976000,7,0,0,0,0,0,0
976000,10,7,5,503,996,996,521915
976000,11,9,15564,361,80,327,60488
976000,13,5,150,2,0,1,2
976000,15,9,13573,1185,897,897,1212923
977000,1,7,243,2,0,90,1330
977000,3,0,0,0,0,0,0
977000,5,0,0,0,0,0,0
977000,7,0,0,0,0,0,0
977000,10,7,31,1093,995,995,647219
977000,11,9,13743,405,114,363,73661
977000,13,5,150,2,0,1,2
977000,15,9,13428,1131,907,907,1319692
978000,1,7,231,2,0,79,679
978000,3,0,0,0,0,0,0
978000,5,0,0,0,0,0,0
978000,7,0,0,0,0,0,0
978000,10,7,1,1106,994,994,711474
978000,11,9,15957,396,112,361,73512
978000,13,5,167,7,0,21,122
978000,15,9,13552,1103,904,904,1333677
979000,1,7,246,2,0,44,112
979000,3,0,0,0,0,0,0
979000,5,0,0,0,0,0,0
979000,7,0,0,0,0,0,0
979000,10,7,18,303,998,998,1385911
979000,11,9,15158,402,134,373,80011
979000,13,5,108,2,0,22,44
979000,15,9,13834,1082,892,892,1208704
980000,1,7,242,2,0,76,152
980000,3,0,0,0,0,0,0
980000,5,0,0,0,0,0,0
980000,7,0,0,0,0,0,0
980000,10,7,0,1009,999,999,546349
980000,11,9,13684,468,168,402,96479
980000,13,5,108,2,0,62,124
980000,15,9,11935,2064,921,921,1413758
981000,1,7,224,2,0,83,317
981000,3,0,0,0,0,0,0
981000,5,0,0,0,0,0,0
981000,7,0,0,0,0,0,0
981000,10,7,29,303,998,998,1430148
981000,11,9,14252,412,120,359,73628
981000,13,5,153,2,0,1,2
981000,15,9,12883,2054,901,901,1428293
982000,1,7,243,2,0,97,2238
982000,3,0,0,0,0,0,0
982000,5,0,0,0,0,0,0
982000,7,0,0,0,0,0,0
982000,10,7,15,1306,998,998,778771
982000,11,9,14028,394,131,370,78900
982000,13,5,153,2,0,1,2
982000,15,9,13190,2042,898,898,1430091
983000,1,7,243,2,0,91,1123
983000,3,0,0,0,0,0,0
983000,5,0,0,0,0,0,0
983000,7,0,0,0,0,0,0
983000,10,7,0,1005,996,996,797366
983000,11,9,13561,517,203,434,113121
983000,13,5,132,2,0,1,2
983000,15,9,12,1887,934,934,1433769
984000,1,7,238,2,0,70,240
984000,3,0,0,0,0,0,0
984000,5,9,0,2,0,1,2
984000,7,0,0,0,0,0,0
984000,10,7,0,905,995,995,777013
984000,11,9,13158,460,177,418,102653
984000,13,5,177,2,0,2,4
984000,15,9,4493,1974,929,929,1521609
985000,1,7,238,2,0,83,1016
