sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1191000,1,0,0,0,0,0,0
1191000,3,0,0,0,0,0,0
1191000,5,0,0,0,0,0,0
1191000,7,0,0,0,0,0,0
1191000,10,0,0,0,0,0,0
1191000,11,0,0,0,0,0,0
1191000,13,0,0,0,0,0,0
1191000,15,0,0,0,0,0,0
1192000,1,0,0,0,0,0,0
1192000,3,0,0,0,0,0,0
1192000,5,0,0,0,0,0,0
1192000,7,0,0,0,0,0,0
1192000,10,0,0,0,0,0,0
1192000,11,9,3453,14,0,15,109
1192000,13,0,0,0,0,0,0
1192000,15,0,0,0,0,0,0
1193000,1,7,271,2,0,225,1125
1193000,3,9,12381,247,0,298,29393
1193000,5,9,16,281,434,701,159327
1193000,7,0,0,0,0,0,0
1193000,10,7,4891,18,0,167,2686
1193000,11,9,9947,989,706,967,349664
1193000,13,5,145,2,0,1,2
1193000,15,9,14327,248,0,251,30387
1194000,1,7,241,2,0,17,34
1194000,3,9,6505,19,0,43,696
1194000,5,9,15,1644,999,999,974773
1194000,7,0,0,0,0,0,0
1194000,10,7,4756,17,0,151,1463
1194000,11,9,10782,1947,960,960,1401880
1194000,13,5,143,2,0,1,2
1194000,15,9,13563,172,0,181,17386
1195000,1,7,242,2,0,19,38
1195000,3,9,5614,5,0,27,137
1195000,5,9,0,2284,999,999,2082096
1195000,7,0,0,0,0,0,0
1195000,10,7,4064,15,0,139,1321
1195000,11,9,11353,931,950,950,871994
1195000,13,5,143,2,0,1,2
1195000,15,9,13487,161,0,171,15160
1196000,1,7,243,2,0,72,348
1196000,3,9,5360,3,0,25,73
1196000,5,9,9595,3692,991,991,3029487
1196000,7,0,0,0,0,0,0
1196000,10,7,3683,12,12,223,2721
1196000,11,9,6656,780,653,837,432910
1196000,13,5,175,2,0,2,4
1196000,15,9,12594,203,0,192,19553
1197000,1,7,240,2,0,101,2161
1197000,3,9,3685,6,0,16,71
1197000,5,9,11682,3657,988,988,3108897
1197000,7,0,0,0,0,0,0
1197000,10,7,3181,10,0,144,1412
1197000,11,9,10561,462,207,470,116514
1197000,13,5,143,2,0,1,2
1197000,15,9,13026,153,0,224,17550
1198000,1,7,224,2,0,87,1124
1198000,3,9,5556,13,0,26,274
1198000,5,9,9421,3627,990,990,3083000
1198000,7,0,0,0,0,0,0
1198000,10,7,2829,8,0,186,2107
1198000,11,9,12457,484,195,457,110084
1198000,13,5,143,2,0,1,2
1198000,15,9,11983,219,0,228,27007
1199000,1,7,261,2,0,108,716
1199000,3,9,6683,16,0,32,386
1199000,5,9,9790,3582,986,986,3073381
1199000,7,0,0,0,0,0,0
1199000,10,7,4669,18,0,202,3092
1199000,11,9,11261,462,175,453,102157
1199000,13,5,184,2,0,1,2
1199000,15,9,11688,210,0,218,24670
1200000,1,7,252,2,0,161,972
1200000,3,9,8725,10,0,44,406
1200000,5,9,9702,3575,982,982,3064133
1200000,7,0,0,0,0,0,0
1200000,10,7,4755,19,8,220,2685
1200000,11,9,10826,453,168,438,97557
1200000,13,5,165,2,0,1,2
1200000,15,9,11255,188,0,189,18523
1201000,1,7,264,2,0,140,648
1201000,3,9,6498,3,0,31,91
1201000,5,9,6163,3539,984,984,3029680
1201000,7,0,0,0,0,0,0
1201000,10,7,4747,18,0,147,1403
1201000,11,9,8602,411,127,401,82309
1201000,13,5,143,2,0,1,2
1201000,15,9,12300,184,0,195,19979
1202000,1,7,269,2,0,156,474
1202000,3,9,8408,6,0,48,286
1202000,5,9,414,3326,980,980,2932268
1202000,7,0,0,0,0,0,0
1202000,10,7,3831,19,0,142,1395
1202000,11,9,12972,452,175,444,100056
1202000,13,5,143,2,0,1,2
1202000,15,9,13532,179,0,190,18987
1203000,1,7,216,2,0,184,1458
1203000,3,9,7829,13,0,41,491
1203000,5,9,722,3390,986,986,2987562
1203000,7,0,0,0,0,0,0
1203000,10,7,4679,19,0,180,1930
1203000,11,9,9664,460,188,456,106638
1203000,13,5,168,2,0,1,2
1203000,15,9,12920,162,0,159,13573
1204000,1,7,242,2,0,167,634
1204000,3,9,10386,5,0,58,281
1204000,5,9,2130,3376,978,978,3027712
1204000,7,0,0,0,0,0,0
1204000,10,7,3400,11,0,189,2528
1204000,11,9,8453,448,178,445,101110
1204000,13,5,168,2,0,1,2
1204000,15,9,12001,104,0,177,19299
1205000,1,7,114,2,0,143,950
1205000,3,9,11189,24,0,69,1391
1205000,5,9,3070,3405,982,982,3114433
1205000,7,0,0,0,0,0,0
1205000,10,7,3913,17,3,170,2157
1205000,11,9,7600,437,170,431,96755
1205000,13,5,31,2,0,2,4
1205000,15,9,11988,94,0,182,18780
1206000,1,7,276,2,0,192,1634
1206000,3,9,8850,44,0,49,1221
1206000,5,9,4391,3414,985,985,3076680
1206000,7,0,0,0,0,0,0
1206000,10,7,4558,18,15,211,2615
1206000,11,9,14067,382,118,381,76188
1206000,13,5,148,2,0,19,38
1206000,15,9,8574,69,0,196,23306
1207000,1,7,193,2,0,216,496
1207000,3,9,6113,10,0,29,251
1207000,5,9,9065,3381,980,980,3082561
1207000,7,0,0,0,0,0,0
1207000,10,7,4573,18,0,153,1499
1207000,11,9,14544,351,110,373,72415
1207000,13,5,124,2,0,18,36
1207000,15,9,4063,19,0,329,27676
1208000,1,7,217,2,0,162,624
1208000,3,9,8454,27,0,43,835
1208000,5,9,12901,3376,991,991,3099241
1208000,7,0,0,0,0,0,0
1208000,10,7,4843,17,0,199,2489
1208000,11,9,6274,411,163,436,94053
1208000,13,5,171,2,0,1,2
1208000,15,9,14076,210,0,213,27944
1209000,1,7,265,2,0,170,1137
1209000,3,9,7597,38,0,51,1207
1209000,5,9,9833,3360,987,987,3167831
1209000,7,0,0,0,0,0,0
1209000,10,7,4365,18,0,157,1651
1209000,11,9,10861,399,174,440,97267
1209000,13,5,124,2,0,2,4
1209000,15,9,14611,266,0,275,39822
1210000,1,7,239,3,0,209,1139
1210000,3,9,7407,23,0,35,568
1210000,5,9,7540,3309,985,985,3730849
