sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
306000,2,0,0,0,0,0,0
306000,4,0,0,0,0,0,0
306000,7,0,0,0,0,0,0
306000,8,0,0,0,0,0,0
306000,11,0,0,0,0,0,0
306000,12,0,0,0,0,0,0
306000,14,7,0,2,0,1,2
306000,17,0,0,0,0,0,0
307000,2,0,0,0,0,0,0
307000,4,0,0,0,0,0,0
307000,7,0,0,0,0,0,0
307000,8,0,0,0,0,0,0
307000,11,0,0,0,0,0,0
307000,12,9,0,30,0,65,1436
307000,14,7,0,2,0,1,2
307000,17,9,16800,188,0,196,18713
308000,2,5,179,2,0,44,88
308000,4,0,0,0,0,0,0
308000,7,0,0,0,0,0,0
308000,8,0,0,0,0,0,0
308000,11,7,0,801,752,875,312286
308000,12,9,7864,38,0,268,31410
308000,14,7,245,2,0,149,1998
308000,17,9,9764,1121,906,1000,662628
309000,2,5,136,2,0,1,2
309000,4,0,0,0,0,0,0
309000,7,0,0,0,0,0,0
309000,8,0,0,0,0,0,0
309000,11,7,0,1806,1000,1000,1285905
309000,12,9,0,20,0,208,24627
309000,14,7,243,2,0,37,74
309000,17,9,17278,112,976,999,830700
310000,2,5,165,2,0,58,116
310000,4,0,0,0,0,0,0
310000,7,0,0,0,0,0,0
310000,8,0,0,0,0,0,0
310000,11,7,0,2808,1000,1000,2286876
310000,12,9,16212,317,88,350,56942
310000,14,7,243,2,0,106,212
310000,17,9,16388,1097,820,990,580474
311000,2,5,173,2,0,1,2
311000,4,0,0,0,0,0,0
311000,7,0,0,0,0,0,0
311000,8,0,0,0,0,0,0
311000,11,7,0,3810,1000,1000,3286779
311000,12,9,14695,240,0,261,26514
311000,14,7,243,2,0,105,510
311000,17,9,15530,1078,786,939,561014
312000,2,5,176,2,0,2,4
312000,4,0,0,0,0,0,0
312000,7,0,0,0,0,0,0
312000,8,0,0,0,0,0,0
312000,11,7,21,408,1000,1000,3619345
312000,12,9,15256,112,0,133,8395
312000,14,7,218,2,0,24,48
312000,17,9,16695,1055,933,933,743649
313000,2,5,173,2,0,1,2
313000,4,0,0,0,0,0,0
313000,7,0,0,0,0,0,0
313000,8,0,0,0,0,0,0
313000,11,7,21,409,1000,1000,729733
313000,12,9,17314,252,0,267,34761
313000,14,7,243,2,0,47,94
313000,17,9,15939,1023,953,953,881004
314000,2,5,173,2,0,1,2
314000,4,0,0,0,0,0,0
314000,7,0,0,0,0,0,0
314000,8,9,0,2,0,1,2
314000,11,7,0,1405,1000,1000,875789
314000,12,9,14325,109,0,120,7038
314000,14,7,231,2,0,21,42
314000,17,9,16867,1016,952,952,747444
315000,2,5,175,2,0,2,4
315000,4,0,0,0,0,0,0
315000,7,0,0,0,0,0,0
315000,8,0,0,0,0,0,0
315000,11,7,0,2408,1000,1000,1873907
315000,12,9,17410,392,152,438,93257
315000,14,7,243,2,0,94,1538
315000,17,9,16290,990,963,963,1018959
316000,2,5,176,2,0,1,2
316000,4,0,0,0,0,0,0
316000,7,0,0,0,0,0,0
316000,8,0,0,0,0,0,0
316000,11,7,21,403,1000,1000,2415246
316000,12,9,17437,318,55,346,57953
316000,14,7,243,2,0,69,188
316000,17,9,15494,971,940,940,905320
317000,2,0,0,0,0,0,0
317000,4,0,0,0,0,0,0
317000,7,0,0,0,0,0,0
317000,8,0,0,0,0,0,0
317000,11,7,0,1405,1000,1000,865464
317000,12,9,17528,276,0,310,45781
317000,14,7,206,2,0,84,968
317000,17,9,16477,946,955,955,938156
318000,2,5,170,2,0,1,2
318000,4,0,0,0,0,0,0
318000,7,0,0,0,0,0,0
318000,8,0,0,0,0,0,0
318000,11,7,0,2408,1000,1000,1864549
318000,12,9,15837,135,0,152,11355
318000,14,7,243,2,0,25,50
318000,17,9,15604,936,935,935,781037
319000,2,5,176,2,0,2,4
319000,4,0,0,0,0,0,0
319000,7,0,0,0,0,0,0
319000,8,0,0,0,0,0,0
319000,11,7,0,3410,1000,1000,2868108
319000,12,9,17500,259,0,283,39500
319000,14,7,239,2,0,95,1590
319000,17,9,15387,906,937,937,894409
320000,2,5,176,2,0,2,4
320000,4,0,0,0,0,0,0
320000,7,0,0,0,0,0,0
320000,8,0,0,0,0,0,0
320000,11,7,0,4409,1000,1000,3866763
320000,12,9,13987,88,0,105,5424
320000,14,7,242,2,0,19,38
320000,17,9,16231,893,945,945,755860
321000,2,5,176,2,0,2,4
321000,4,0,0,0,0,0,0
321000,7,0,0,0,0,0,0
321000,8,0,0,0,0,0,0
321000,11,7,0,5411,1000,1000,4866093
321000,12,9,17370,330,66,351,60597
321000,14,7,243,2,0,54,108
321000,17,9,15865,815,956,956,912008
322000,2,5,126,2,0,1,2
322000,4,0,0,0,0,0,0
322000,7,0,0,0,0,0,0
322000,8,0,0,0,0,0,0
322000,11,7,0,1104,1000,1000,998507
322000,12,9,17526,401,138,422,86980
322000,14,7,199,2,0,74,448
