sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
191000,2,0,0,0,0,0,0
191000,4,0,0,0,0,0,0
191000,7,0,0,0,0,0,0
191000,8,0,0,0,0,0,0
191000,11,7,0,2,0,1,2
191000,12,0,0,0,0,0,0
191000,14,0,0,0,0,0,0
191000,17,0,0,0,0,0,0
192000,2,5,176,2,0,6,12
192000,4,0,0,0,0,0,0
192000,7,0,0,0,0,0,0
192000,8,0,0,0,0,0,0
192000,11,7,4713,17,0,48,432
192000,12,0,0,0,0,0,0
192000,14,0,0,0,0,0,0
192000,17,0,0,0,0,0,0
193000,2,5,181,2,0,8,16
193000,4,0,0,0,0,0,0
193000,7,0,0,0,0,0,0
193000,8,9,0,2,0,1,2
193000,11,7,4786,17,0,160,1495
193000,12,0,0,0,0,0,0
193000,14,7,241,2,0,11,22
193000,17,9,0,2,0,1,2
194000,2,5,187,2,0,10,20
194000,4,0,0,0,0,0,0
194000,7,0,0,0,0,0,0
194000,8,0,0,0,0,0,0
194000,11,7,4750,16,0,160,1494
194000,12,0,0,0,0,0,0
194000,14,7,241,2,0,20,40
194000,17,0,0,0,0,0,0
195000,2,5,196,2,0,13,26
195000,4,0,0,0,0,0,0
195000,7,0,0,0,0,0,0
195000,8,0,0,0,0,0,0
195000,11,7,4770,17,0,160,1509
195000,12,0,0,0,0,0,0
195000,14,7,247,2,0,26,52
195000,17,0,0,0,0,0,0
196000,2,5,148,2,0,15,30
196000,4,0,0,0,0,0,0
196000,7,0,0,0,0,0,0
196000,8,0,0,0,0,0,0
196000,11,7,4781,17,0,160,1504
196000,12,0,0,0,0,0,0
196000,14,7,243,2,0,20,40
196000,17,0,0,0,0,0,0
197000,2,5,153,2,0,17,34
197000,4,0,0,0,0,0,0
197000,7,0,0,0,0,0,0
197000,8,0,0,0,0,0,0
197000,11,7,4787,17,0,160,1498
197000,12,0,0,0,0,0,0
197000,14,7,207,2,0,20,40
197000,17,0,0,0,0,0,0
198000,2,5,165,2,0,1,2
198000,4,0,0,0,0,0,0
198000,7,0,0,0,0,0,0
198000,8,0,0,0,0,0,0
198000,11,7,4792,16,0,161,1517
198000,12,0,0,0,0,0,0
198000,14,7,242,2,0,21,42
198000,17,0,0,0,0,0,0
199000,2,5,163,2,0,1,2
199000,4,0,0,0,0,0,0
199000,7,0,0,0,0,0,0
199000,8,0,0,0,0,0,0
199000,11,7,4790,17,0,160,1493
199000,12,0,0,0,0,0,0
199000,14,7,243,2,0,20,40
199000,17,0,0,0,0,0,0
200000,2,5,165,2,0,1,2
200000,4,0,0,0,0,0,0
200000,7,0,0,0,0,0,0
200000,8,0,0,0,0,0,0
200000,11,7,4787,17,0,160,1494
200000,12,0,0,0,0,0,0
200000,14,7,243,2,0,21,42
200000,17,0,0,0,0,0,0
201000,2,5,165,2,0,1,2
201000,4,0,0,0,0,0,0
201000,7,0,0,0,0,0,0
201000,8,0,0,0,0,0,0
201000,11,7,4780,17,0,161,1505
201000,12,0,0,0,0,0,0
201000,14,7,224,2,0,20,40
201000,17,0,0,0,0,0,0
202000,2,5,165,2,0,1,2
202000,4,0,0,0,0,0,0
202000,7,0,0,0,0,0,0
202000,8,0,0,0,0,0,0
