sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
421000,2,0,0,0,0,0,0
421000,4,0,0,0,0,0,0
421000,7,0,0,0,0,0,0
421000,8,0,0,0,0,0,0
421000,11,0,0,0,0,0,0
421000,12,0,0,0,0,0,0
421000,14,0,0,0,0,0,0
421000,17,9,0,2,0,1,2
422000,2,0,0,0,0,0,0
422000,4,0,0,0,0,0,0
422000,7,0,0,0,0,0,0
422000,8,0,0,0,0,0,0
422000,11,0,0,0,0,0,0
422000,12,9,13983,95,0,99,4688
422000,14,0,0,0,0,0,0
422000,17,9,0,17,0,63,951
423000,2,5,181,2,0,1,2
423000,4,9,8078,208,0,208,12188
423000,7,9,8188,281,42,325,51403
423000,8,0,0,0,0,0,0
423000,11,7,1590,3,0,168,1757
423000,12,9,81,1032,811,1000,494192
423000,14,7,195,2,0,60,120
423000,17,9,13,21,320,583,149695
424000,2,5,181,2,0,1,2
424000,4,9,10338,72,0,146,14998
424000,7,9,3132,1262,1000,1000,529377
424000,8,0,0,0,0,0,0
424000,11,7,4688,17,0,145,1374
424000,12,9,10865,59,728,787,921034
424000,14,7,221,2,0,192,384
424000,17,9,0,16,0,113,6476
425000,2,5,181,2,0,1,2
425000,4,9,12114,73,0,101,4671
425000,7,9,7129,1257,1000,1000,1244511
425000,8,9,0,2,0,1,2
425000,11,7,4482,18,0,154,1414
425000,12,9,846,21,0,79,4817
425000,14,7,184,2,0,149,298
425000,17,9,7214,104,0,116,6924
426000,2,5,168,2,0,2,4
426000,4,9,10759,127,0,135,8425
426000,7,9,2086,1122,1000,1000,1276309
426000,8,0,0,0,0,0,0
426000,11,7,4238,16,0,137,1225
426000,12,9,12453,115,0,121,9300
426000,14,7,163,2,0,125,250
426000,17,9,8602,117,0,135,6467
427000,2,5,159,2,0,1,2
427000,4,9,9013,70,0,264,40465
427000,7,9,3465,1132,1000,1000,1384677
427000,8,0,0,0,0,0,0
427000,11,7,4717,17,0,160,1589
427000,12,9,13938,267,0,281,28225
427000,14,7,97,2,0,200,2158
427000,17,9,9372,290,20,298,17549
428000,2,5,159,2,0,1,2
428000,4,9,5367,25,0,123,12433
428000,7,9,10943,1166,1000,1000,1301570
428000,8,0,0,0,0,0,0
428000,11,7,4792,16,0,130,1210
428000,12,9,12263,119,0,152,10289
428000,14,7,241,2,0,18,36
428000,17,9,10176,138,0,167,11706
429000,2,5,157,2,0,1,2
429000,4,9,0,1017,737,1000,256312
429000,7,9,17399,1167,1000,1000,1296866
429000,8,0,0,0,0,0,0
429000,11,7,0,805,735,815,297072
429000,12,9,14108,275,0,324,36765
429000,14,7,225,2,0,202,3604
429000,17,9,7790,278,0,286,13073
430000,2,5,157,2,0,1,2
430000,4,9,0,1051,1000,1000,1050439
430000,7,9,17341,114,972,999,871227
430000,8,0,0,0,0,0,0
430000,11,7,0,1807,1000,1000,1271594
430000,12,9,13043,70,0,88,3756
430000,14,7,243,2,0,19,38
430000,17,9,7057,70,0,89,3164
431000,2,5,159,2,0,1,2
431000,4,9,0,2067,1000,1000,2046239
431000,7,9,11715,76,688,947,452583
431000,8,0,0,0,0,0,0
431000,11,7,5606,9,912,936,1917863
431000,12,9,14455,130,0,175,12557
431000,14,7,109,2,0,16,32
431000,17,9,5749,131,0,154,6427
432000,2,5,157,2,0,1,2
432000,4,9,0,3687,1000,1000,3245123
432000,7,9,14741,47,759,994,522876
432000,8,0,0,0,0,0,0
432000,11,7,2582,7,0,143,1351
432000,12,9,13070,107,0,129,7955
432000,14,7,243,2,0,80,160
432000,17,9,10269,124,0,156,10565
433000,2,5,159,2,0,1,2
433000,4,9,6572,3974,1000,1000,4099800
433000,7,9,8621,31,638,897,398029
433000,8,0,0,0,0,0,0
433000,11,7,1837,4,0,133,1220
433000,12,9,13023,150,0,169,13800
433000,14,7,210,2,0,17,34
433000,17,9,9604,166,0,326,12989
434000,2,5,159,2,0,1,2
434000,4,9,13708,3972,1000,1000,4193704
434000,7,9,1922,9,486,751,277712
434000,8,0,0,0,0,0,0
434000,11,7,5962,17,520,631,139220
434000,12,9,14048,148,0,171,12543
434000,14,7,220,2,0,86,1172
434000,17,9,10495,148,0,159,8847
435000,2,5,159,2,0,1,2
435000,4,9,10490,4959,1000,1000,4299172
435000,7,9,13891,916,654,936,417018
435000,8,9,0,2,0,21,42
435000,11,7,4784,16,0,144,1325
435000,12,9,14144,127,0,157,11677
435000,14,7,243,2,0,18,36
435000,17,9,9537,148,0,159,10124
436000,2,5,203,2,0,2,4
436000,4,9,11065,4939,1000,1000,5085682
436000,7,9,13402,883,619,923,384652
436000,8,0,0,0,0,0,0
436000,11,7,4789,17,0,174,1742
436000,12,9,12784,176,0,190,16724
436000,14,7,207,2,0,89,1279
436000,17,9,7558,165,0,179,8587
437000,2,5,187,2,0,1,2
437000,4,9,15655,2884,1000,1000,4879015
437000,7,9,14140,614,338,646,175694
437000,8,0,0,0,0,0,0
437000,11,7,4804,16,0,175,1349
437000,12,9,13004,162,0,191,17131
437000,14,7,243,2,0,18,36
437000,17,9,7881,176,0,201,13616
438000,2,5,184,2,0,1,2
438000,4,9,12280,2874,1000,1000,3187500
438000,7,9,15675,804,534,823,310406
438000,8,0,0,0,0,0,0
438000,11,7,4759,17,0,176,1289
