sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
447000,1,0,0,0,0,0,0
447000,4,7,0,2,0,1,2
447000,5,0,0,0,0,0,0
447000,7,0,0,0,0,0,0
447000,10,0,0,0,0,0,0
447000,13,0,0,0,0,0,0
447000,14,0,0,0,0,0,0
447000,16,0,0,0,0,0,0
448000,1,7,247,2,0,17,34
448000,4,7,4449,17,0,43,381
448000,5,5,184,2,0,1,2
448000,7,9,14,301,454,771,184314
448000,10,9,5627,2,0,25,66
448000,13,9,12775,423,144,455,99697
448000,14,0,0,0,0,0,0
448000,16,9,20,45,0,172,6784
449000,1,7,225,2,0,18,36
449000,4,7,3759,16,0,116,1058
449000,5,0,0,0,0,0,0
449000,7,9,12,1338,1000,1000,985742
449000,10,9,6179,3,0,28,76
449000,13,9,16340,330,293,597,201962
449000,14,0,0,0,0,0,0
449000,16,9,8903,118,284,677,182326
450000,1,7,205,2,0,19,38
450000,4,7,4627,13,0,164,1736
450000,5,5,184,2,0,1,2
450000,7,9,31,2341,997,997,2033519
450000,10,9,12748,177,0,204,19672
450000,13,9,11498,328,28,339,35742
450000,14,0,0,0,0,0,0
450000,16,9,7540,63,60,310,59318
450000,1,7,205,2,0,19,38
450000,4,7,4627,13,0,164,1736
450000,5,5,184,2,0,1,2
450000,7,9,31,2341,997,997,2033519
450000,10,9,12748,177,0,204,19672
450000,13,9,11498,328,28,339,35742
450000,14,0,0,0,0,0,0
450000,16,9,7540,63,60,310,59318
451000,1,7,240,2,0,18,36
451000,4,7,3820,11,0,176,1794
451000,5,5,184,2,0,1,2
451000,7,9,867,2673,996,996,2386963
451000,10,9,6365,2,0,30,61
451000,13,9,16188,252,0,298,43641
451000,14,0,0,0,0,0,0
451000,16,9,9049,56,0,313,49851
452000,1,7,240,2,0,18,36
452000,4,7,1156,2,0,138,1308
452000,5,5,180,2,0,2,4
452000,7,9,394,2683,995,995,2499247
452000,10,9,9986,27,0,59,1284
452000,13,9,15040,272,0,306,45678
452000,14,9,0,2,0,1,2
452000,16,9,7536,36,0,272,42287
453000,1,7,237,2,0,18,36
453000,4,7,4602,17,0,118,1091
453000,5,5,184,2,0,1,2
453000,7,9,162,2588,998,998,2519798
453000,10,9,14209,226,0,240,28002
453000,13,9,9629,294,0,294,18546
453000,14,9,0,2,0,1,2
453000,16,9,15394,270,0,267,43338
454000,1,7,237,2,0,17,35
454000,4,7,1576,3,0,164,1652
454000,5,5,184,2,0,1,2
454000,7,9,252,2394,1000,1000,2497583
454000,10,9,15383,230,0,242,28844
454000,13,9,3229,257,48,313,25183
454000,14,0,0,0,0,0,0
454000,16,9,14429,334,55,359,63185
455000,1,7,229,2,0,18,37
455000,4,7,3956,16,0,142,1349
455000,5,5,184,2,0,1,2
455000,7,9,304,2370,1000,1000,2449290
455000,10,9,16001,213,0,247,29231
455000,13,9,7,45,38,321,34004
455000,14,0,0,0,0,0,0
455000,16,9,15113,327,42,345,57939
456000,1,7,177,2,0,17,34
456000,4,7,4004,16,0,146,1343
456000,5,5,184,2,0,1,2
456000,7,9,456,2377,1000,1000,2460475
456000,10,9,15324,208,0,226,24014
456000,13,9,6112,3,0,116,19518
456000,14,0,0,0,0,0,0
456000,16,9,14954,302,10,319,50222
457000,1,7,215,2,0,20,40
457000,4,7,4753,19,0,136,1268
457000,5,5,184,2,0,1,2
457000,7,9,1279,2413,1000,1000,2467628
457000,10,9,10544,61,25,187,35577
457000,13,9,12126,147,0,148,9380
457000,14,0,0,0,0,0,0
457000,16,9,15206,291,0,313,47981
458000,1,7,182,2,0,18,36
458000,4,7,4751,17,0,131,1203
458000,5,5,187,2,0,1,2
458000,7,9,1374,2374,1000,1000,2362855
458000,10,9,13997,145,0,149,10540
458000,13,9,2555,5,32,201,45583
458000,14,0,0,0,0,0,0
458000,16,9,14674,345,64,365,63884
459000,1,7,44,2,0,17,34
459000,4,7,4793,16,0,164,1679
459000,5,5,187,2,0,1,2
459000,7,9,2083,2387,1000,1000,2363961
459000,10,9,11271,126,50,335,58451
459000,13,9,8944,2,0,46,99
459000,14,0,0,0,0,0,0
459000,16,9,14032,321,43,349,58236
460000,1,7,242,2,0,19,38
460000,4,7,4793,17,0,200,2359
460000,5,5,184,2,0,1,2
460000,7,9,4612,2408,1000,1000,2454839
460000,10,9,8817,81,77,334,65944
460000,13,9,5579,3,0,25,78
460000,14,0,0,0,0,0,0
460000,16,9,16305,297,0,326,49782
461000,1,7,243,2,0,18,36
461000,4,7,4746,17,0,165,1683
461000,5,5,187,2,0,1,2
461000,7,9,7546,2411,1000,1000,2458196
461000,10,9,7477,41,59,334,64239
461000,13,9,818,38,0,37,734
461000,14,0,0,0,0,0,0
461000,16,9,12733,345,51,359,59208
462000,1,7,203,2,0,19,38
462000,4,7,4758,16,0,134,1211
462000,5,5,177,2,0,2,4
462000,7,9,8753,2389,996,996,2341500
462000,10,9,7059,33,0,230,27034
462000,13,9,11608,330,70,339,50492
462000,14,9,0,2,0,1,2
462000,16,9,13172,341,53,355,55431
463000,1,7,243,2,0,19,38
463000,4,7,4759,17,0,133,1284
463000,5,5,187,2,0,1,2
463000,7,9,12607,2382,1000,1000,2337078
463000,10,9,2845,12,0,294,48178
463000,13,9,8128,291,0,295,13046
463000,14,0,0,0,0,0,0
463000,16,9,14357,323,55,358,59398
464000,1,7,246,2,0,22,44
464000,4,7,4793,17,0,182,1900
464000,5,5,187,2,0,1,2
464000,7,9,15365,2374,1000,1000,2356717
464000,10,9,11417,367,86,379,73666
464000,13,9,7048,273,0,285,12259
464000,14,0,0,0,0,0,0
464000,16,9,14012,328,50,352,55472
465000,1,7,234,2,0,24,48
465000,4,7,4785,16,0,173,1839
465000,5,0,0,0,0,0,0
465000,7,9,15322,2356,1000,1000,2368386
465000,10,9,10284,362,83,388,72342
465000,13,9,7756,280,0,290,13483
465000,14,0,0,0,0,0,0
465000,16,9,15344,324,48,350,55306
466000,1,7,237,2,0,16,32
466000,4,7,4579,18,0,135,1268
466000,5,5,187,2,0,1,2
466000,7,9,15189,2338,1000,1000,2424048
466000,10,9,16662,346,68,378,68538
466000,13,9,7548,9,0,36,301
466000,14,0,0,0,0,0,0
466000,16,9,13382,324,67,378,65765
467000,1,7,230,2,0,19,38
467000,4,7,4807,17,0,178,1788
467000,5,5,187,2,0,1,2
467000,7,9,15119,2320,1000,1000,2366985
467000,10,9,15492,314,47,362,61500
467000,13,9,4152,3,0,18,50
467000,14,0,0,0,0,0,0
467000,16,9,16003,280,0,314,45821
468000,1,7,230,2,0,23,46
468000,4,7,4010,18,0,165,1781
468000,5,5,190,2,0,1,2
468000,7,9,15240,2285,1000,1000,2362293
468000,10,9,12266,332,61,365,64544
468000,13,9,6135,3,0,29,74
468000,14,0,0,0,0,0,0
468000,16,9,16134,289,0,296,40627
469000,1,7,155,2,0,17,34
469000,4,7,4669,18,0,158,1562
469000,5,5,190,2,0,1,2
469000,7,9,15150,2255,999,999,2319550
469000,10,9,16236,298,0,321,50305
469000,13,9,4552,3,0,20,55
469000,14,0,0,0,0,0,0
469000,16,9,14930,294,0,314,47481
470000,1,7,210,2,0,16,32
470000,4,7,4534,17,0,127,1159
470000,5,5,190,2,0,1,2
470000,7,9,17097,2211,1000,1000,1720100
470000,10,9,15853,280,0,294,42205
470000,13,9,8741,3,0,44,135
470000,14,0,0,0,0,0,0
470000,16,9,13895,245,0,267,34933
471000,1,7,243,2,0,18,36
471000,4,7,4743,17,0,146,1492
471000,5,5,190,2,0,1,2
471000,7,9,14866,2155,1000,1000,1653891
471000,10,9,15149,242,0,262,32415
471000,13,9,9878,10,0,56,450
471000,14,9,0,2,0,1,2
471000,16,9,15603,184,0,221,21223
472000,1,7,250,2,0,18,36
472000,4,7,4744,17,0,160,1528
472000,5,5,176,2,0,2,4
472000,7,9,14564,2069,1000,1000,1652222
472000,10,9,13857,152,0,200,18305
472000,13,9,5737,146,0,153,4880
472000,14,9,33,2,0,2,4
472000,16,9,15409,219,0,256,31608
473000,1,7,242,2,0,18,36
473000,4,7,4720,18,0,119,1160
473000,5,0,0,0,0,0,0
473000,7,9,13906,2002,1000,1000,1625963
473000,10,9,13138,186,0,222,22976
473000,13,9,282,2,0,2,4
473000,14,0,0,0,0,0,0
473000,16,9,14887,248,0,273,36078
474000,1,7,241,2,0,17,34
474000,4,7,4770,17,0,156,1429
474000,5,5,190,2,0,1,2
474000,7,9,13078,1942,999,999,1597566
474000,10,9,5983,2,0,29,67
474000,13,9,12735,153,0,199,18285
474000,14,0,0,0,0,0,0
474000,16,9,15988,230,0,273,35752
475000,1,7,243,2,0,18,36
475000,4,7,4699,18,0,125,1177
