sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1038000,2,0,0,0,0,0,0
1038000,4,0,0,0,0,0,0
1038000,8,0,0,0,0,0,0
1038000,10,0,0,0,0,0,0
1038000,13,0,0,0,0,0,0
1038000,15,0,0,0,0,0,0
1038000,17,9,0,2,0,1,2
1038000,19,0,0,0,0,0,0
1039000,2,0,0,0,0,0,0
1039000,4,7,243,2,0,12,24
1039000,8,0,0,0,0,0,0
1039000,10,7,4119,14,0,122,1121
1039000,13,5,193,2,0,2,4
1039000,15,0,0,0,0,0,0
1039000,17,0,0,0,0,0,0
1039000,19,9,12910,315,28,331,54107
1040000,2,0,0,0,0,0,0
1040000,4,7,237,2,0,19,38
1040000,8,0,0,0,0,0,0
1040000,10,7,3731,12,0,158,1495
1040000,13,5,0,2,0,2,4
1040000,15,9,0,33,0,892,28963
1040000,17,0,0,0,0,0,0
1040000,19,9,13437,269,728,999,525474
1041000,2,0,0,0,0,0,0
1041000,4,7,207,2,0,20,40
1041000,8,0,0,0,0,0,0
1041000,10,7,3261,10,0,166,1691
1041000,13,5,196,2,0,1,2
1041000,15,9,222,1760,774,921,1110893
1041000,17,0,0,0,0,0,0
1041000,19,9,13455,238,303,573,171768
1041000,2,0,0,0,0,0,0
1041000,4,7,207,2,0,20,40
1041000,8,0,0,0,0,0,0
1041000,10,7,3261,10,0,166,1691
1041000,13,5,196,2,0,1,2
1041000,15,9,222,1760,774,921,1110893
1041000,17,0,0,0,0,0,0
1041000,19,9,13455,238,303,573,171768
1042000,2,0,0,0,0,0,0
1042000,4,7,246,2,0,33,66
1042000,8,0,0,0,0,0,0
1042000,10,7,2652,7,0,143,1436
1042000,13,5,196,2,0,1,2
1042000,15,9,249,593,897,897,1362799
1042000,17,0,0,0,0,0,0
1042000,19,9,14059,237,103,404,81182
1043000,2,0,0,0,0,0,0
1043000,4,7,216,2,0,24,48
1043000,8,0,0,0,0,0,0
1043000,10,7,2079,5,0,149,1541
1043000,13,5,196,2,0,1,2
1043000,15,9,497,1628,946,946,1122657
1043000,17,0,0,0,0,0,0
1043000,19,9,14318,197,460,719,276264
1044000,2,0,0,0,0,0,0
1044000,4,7,247,2,0,21,42
1044000,8,9,0,2,0,2,4
1044000,10,7,1611,3,0,160,1759
1044000,13,5,196,2,0,1,2
1044000,15,9,618,1649,922,922,1808270
1044000,17,0,0,0,0,0,0
1044000,19,9,14579,169,255,530,148299
1045000,2,0,0,0,0,0,0
1045000,4,7,183,2,0,27,54
1045000,8,0,0,0,0,0,0
1045000,10,7,4621,21,0,178,1921
1045000,13,5,193,2,0,1,2
1045000,15,9,944,1653,915,915,1863458
1045000,17,0,0,0,0,0,0
1045000,19,9,13851,152,218,510,133144
1046000,2,0,0,0,0,0,0
1046000,4,7,243,2,0,21,42
1046000,8,0,0,0,0,0,0
1046000,10,7,3196,12,0,168,1745
1046000,13,5,193,2,0,1,2
1046000,15,9,1573,2749,923,923,2088723
1046000,17,0,0,0,0,0,0
1046000,19,9,13252,129,252,517,149401
1047000,2,0,0,0,0,0,0
1047000,4,7,248,2,0,20,40
1047000,8,0,0,0,0,0,0
1047000,10,7,4609,22,0,166,1840
1047000,13,5,193,2,0,2,4
1047000,15,9,1912,2669,915,915,2531790
1047000,17,0,0,0,0,0,0
1047000,19,9,12620,113,263,525,155686
1048000,2,0,0,0,0,0,0
1048000,4,7,96,2,0,19,38
1048000,8,0,0,0,0,0,0
1048000,10,7,3933,18,0,156,1582
1048000,13,5,193,2,0,1,2
1048000,15,9,2768,2666,906,906,2533813
1048000,17,9,0,2,0,1,2
1048000,19,9,10847,95,221,489,134799
1049000,2,0,0,0,0,0,0
1049000,4,7,243,2,0,32,64
1049000,8,0,0,0,0,0,0
1049000,10,7,4570,21,0,168,1854
1049000,13,5,0,2,0,1,2
1049000,15,9,3045,2658,915,915,2549574
1049000,17,0,0,0,0,0,0
1049000,19,9,10007,77,234,489,138742
1050000,2,0,0,0,0,0,0
1050000,4,7,239,2,0,21,42
1050000,8,0,0,0,0,0,0
1050000,10,7,4654,21,0,181,1975
1050000,13,5,143,0,0,0,0
1050000,15,9,4658,2689,916,916,2541092
1050000,17,0,0,0,0,0,0
1050000,19,9,8565,51,225,487,138861
1051000,2,0,0,0,0,0,0
1051000,4,7,243,2,0,19,38
1051000,8,0,0,0,0,0,0
1051000,10,7,4575,22,0,182,1943
1051000,13,5,0,2,0,1,2
1051000,15,9,7175,2668,920,920,2564050
1051000,17,0,0,0,0,0,0
1051000,19,9,4966,25,222,474,134996
1052000,2,0,0,0,0,0,0
1052000,4,7,208,2,0,24,48
1052000,8,0,0,0,0,0,0
1052000,10,7,4411,20,0,179,1883
1052000,13,5,0,2,0,1,2
1052000,15,9,11373,2672,923,923,2640659
1052000,17,0,0,0,0,0,0
1052000,19,9,11286,587,259,505,155426
1053000,2,0,0,0,0,0,0
1053000,4,7,243,2,0,26,52
1053000,8,0,0,0,0,0,0
1053000,10,7,4713,20,0,150,1644
1053000,13,5,0,2,0,1,2
1053000,15,9,11815,2647,924,924,2623091
1053000,17,0,0,0,0,0,0
1053000,19,9,12151,540,227,479,135900
1054000,2,0,0,0,0,0,0
1054000,4,7,243,2,0,19,38
1054000,8,9,0,2,0,3,6
1054000,10,7,4515,22,0,176,2001
1054000,13,5,0,2,0,1,2
1054000,15,9,11448,2628,930,930,2688078
1054000,17,0,0,0,0,0,0
1054000,19,9,9827,602,267,521,159895
1055000,2,0,0,0,0,0,0
1055000,4,7,243,2,0,21,42
1055000,8,0,0,0,0,0,0
1055000,10,7,4369,19,0,179,1925
1055000,13,5,0,2,0,1,2
1055000,15,9,11511,2603,937,937,2717780
1055000,17,0,0,0,0,0,0
1055000,19,9,10438,597,266,526,160491
1056000,2,0,0,0,0,0,0
1056000,4,7,203,2,0,21,42
1056000,8,0,0,0,0,0,0
1056000,10,7,4489,22,0,184,1976
1056000,13,5,0,2,0,1,2
1056000,15,9,10729,2585,933,933,2769470
1056000,17,9,0,2,0,1,2
1056000,19,9,11667,622,280,526,168107
1057000,2,0,0,0,0,0,0
1057000,4,7,258,2,0,31,62
1057000,8,9,0,2,0,1,2
1057000,10,7,4508,18,0,156,1647
1057000,13,5,0,2,0,2,4
1057000,15,9,11494,2564,925,925,2736294
1057000,17,0,0,0,0,0,0
1057000,19,9,11015,571,236,488,142588
1058000,2,0,0,0,0,0,0
1058000,4,7,243,2,0,19,38
1058000,8,0,0,0,0,0,0
1058000,10,7,4450,19,0,147,1486
1058000,13,5,0,2,0,1,2
1058000,15,9,11801,2538,934,934,2730154
1058000,17,9,0,2,0,1,2
1058000,19,9,11884,575,248,491,147050
1059000,2,0,0,0,0,0,0
1059000,4,7,230,2,0,21,42
1059000,8,0,0,0,0,0,0
1059000,10,7,4658,20,0,172,1785
1059000,13,5,0,2,0,1,2
1059000,15,9,10936,2511,931,931,2704909
1059000,17,0,0,0,0,0,0
1059000,19,9,9836,615,278,527,163778
1060000,2,0,0,0,0,0,0
1060000,4,7,240,2,0,29,58
1060000,8,0,0,0,0,0,0
1060000,10,7,4446,20,0,176,1842
1060000,13,5,0,2,0,1,2
1060000,15,9,10826,2465,929,929,2699976
1060000,17,0,0,0,0,0,0
1060000,19,9,9692,576,254,504,152431
1061000,2,0,0,0,0,0,0
1061000,4,7,285,3,0,23,47
1061000,8,0,0,0,0,0,0
1061000,10,7,4349,21,0,155,1478
1061000,13,5,0,2,0,1,2
1061000,15,9,10144,2437,922,922,2655849
1061000,17,0,0,0,0,0,0
1061000,19,9,11125,567,244,497,145718
1062000,2,0,0,0,0,0,0
1062000,4,7,209,2,0,19,38
1062000,8,0,0,0,0,0,0
1062000,10,7,4407,21,0,152,1568
1062000,13,5,0,2,0,1,2
1062000,15,9,10108,2415,923,923,2675971
1062000,17,0,0,0,0,0,0
1062000,19,9,11446,571,232,478,139394
1063000,2,0,0,0,0,0,0
1063000,4,7,243,2,0,28,56
1063000,8,0,0,0,0,0,0
1063000,10,7,4303,19,0,139,1361
1063000,13,5,0,2,0,1,2
1063000,15,9,9909,2394,923,923,2635297
1063000,17,0,0,0,0,0,0
1063000,19,9,12084,572,234,479,139560
1064000,2,0,0,0,0,0,0
1064000,4,7,243,2,0,24,48
1064000,8,9,0,2,0,2,4
1064000,10,7,4439,20,0,172,1795
1064000,13,5,0,2,0,1,2
1064000,15,9,8955,2377,932,932,2689461
1064000,17,0,0,0,0,0,0
1064000,19,9,9547,608,272,519,161959
1065000,2,0,0,0,0,0,0
