sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
3234000,1,9,0,36,0,35,665
3234000,3,0,0,0,0,0,0
3234000,5,0,0,0,0,0,0
3234000,7,9,371,35,0,35,631
3234000,10,9,2443,31,0,30,495
3234000,11,9,0,37,0,36,702
3234000,13,7,2487,16,0,16,139
3234000,15,0,0,0,0,0,0
3235000,1,9,2422,36,0,808,33823
3235000,3,0,0,0,0,0,0
3235000,5,9,0,2,0,1,2
3235000,7,9,2571,32,0,416,9299
3235000,10,9,3972,27,0,255,3575
3235000,11,9,2032,39,0,660,22698
3235000,13,7,4015,17,0,162,1542
3235000,15,0,0,0,0,0,0
3236000,1,9,2507,34,0,800,33288
3236000,3,9,0,2,0,1,2
3236000,5,0,0,0,0,0,0
3236000,7,9,2303,30,0,418,9371
3236000,10,9,3979,26,0,261,3777
3236000,11,9,2091,36,0,655,22487
3236000,13,7,4078,16,0,162,1528
3236000,15,0,0,0,0,0,0
3237000,1,9,2583,31,0,803,33497
3237000,3,9,0,2,0,1,2
3237000,5,9,0,2,0,1,2
3237000,7,9,1812,27,0,423,9595
3237000,10,9,4011,27,0,265,3849
3237000,11,9,2158,34,0,664,23080
3237000,13,7,4035,17,0,164,1573
3237000,15,0,0,0,0,0,0
3237000,1,9,2583,31,0,803,33497
3237000,3,9,0,2,0,1,2
3237000,5,9,0,2,0,1,2
3237000,7,9,1812,27,0,423,9595
3237000,10,9,4011,27,0,265,3849
3237000,11,9,2158,34,0,664,23080
3237000,13,7,4035,17,0,164,1573
3237000,15,0,0,0,0,0,0
3238000,1,9,2645,28,0,804,33667
3238000,3,0,0,0,0,0,0
3238000,5,0,0,0,0,0,0
3238000,7,9,1854,24,0,418,9397
3238000,10,9,3868,26,0,259,3706
3238000,11,9,2186,31,0,666,23264
3238000,13,7,4039,16,0,160,1488
3238000,15,0,0,0,0,0,0
3239000,1,9,2844,26,0,801,33386
3239000,3,0,0,0,0,0,0
3239000,5,0,0,0,0,0,0
3239000,7,9,1890,22,0,415,9255
3239000,10,9,3313,23,0,256,3627
3239000,11,9,2283,29,0,663,23025
3239000,13,7,3990,18,0,162,1527
3239000,15,0,0,0,0,0,0
3240000,1,9,2809,22,0,803,33638
3240000,3,0,0,0,0,0,0
3240000,5,0,0,0,0,0,0
3240000,7,9,1964,19,0,431,9987
3240000,10,9,3039,21,0,265,3920
3240000,11,9,2353,26,0,673,23701
3240000,13,7,4013,17,0,161,1522
3240000,15,0,0,0,0,0,0
3241000,1,9,2908,20,0,810,34135
3241000,3,0,0,0,0,0,0
3241000,5,0,0,0,0,0,0
3241000,7,9,2035,17,0,434,10092
3241000,10,9,2566,18,0,268,3965
3241000,11,9,2416,23,0,682,24384
3241000,13,7,4024,17,0,163,1556
3241000,15,0,0,0,0,0,0
3242000,1,9,3064,18,0,813,34362
3242000,3,0,0,0,0,0,0
3242000,5,0,0,0,0,0,0
3242000,7,9,2079,15,0,434,10115
3242000,10,9,1763,15,0,265,3921
3242000,11,9,2656,21,0,676,23940
3242000,13,7,3971,20,0,167,1619
3242000,15,0,0,0,0,0,0
3243000,1,9,3058,15,0,811,34285
3243000,3,0,0,0,0,0,0
3243000,5,0,0,0,0,0,0
3243000,7,9,2155,12,0,444,10602
3243000,10,9,1792,12,0,274,4184
3243000,11,9,2559,17,0,667,23434
3243000,13,7,4024,16,0,162,1450
3243000,15,0,0,0,0,0,0
3244000,1,9,3190,12,0,822,35210
3244000,3,0,0,0,0,0,0
3244000,5,0,0,0,0,0,0
3244000,7,9,2229,10,0,452,10943
3244000,10,9,1874,10,0,274,4185
3244000,11,9,2634,14,0,676,24000
3244000,13,7,3633,14,0,160,1463
3244000,15,0,0,0,0,0,0
3245000,1,9,3207,9,0,825,35478
3245000,3,0,0,0,0,0,0
3245000,5,9,0,2,0,1,2
3245000,7,9,2221,6,0,450,10884
3245000,10,9,1909,7,0,280,4348
3245000,11,9,2819,12,0,677,24021
3245000,13,7,2959,12,0,163,1549
3245000,15,0,0,0,0,0,0
3246000,1,9,3350,6,0,822,35235
3246000,3,9,0,2,0,1,2
3246000,5,0,0,0,0,0,0
3246000,7,9,2362,4,0,452,10968
3246000,10,9,1958,4,0,277,4324
