sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
238000,1,0,0,0,0,0,0
238000,3,0,0,0,0,0,0
238000,5,0,0,0,0,0,0
238000,7,0,0,0,0,0,0
238000,10,0,0,0,0,0,0
238000,11,0,0,0,0,0,0
238000,13,0,0,0,0,0,0
238000,15,0,0,0,0,0,0
239000,1,0,0,0,0,0,0
239000,3,0,0,0,0,0,0
239000,5,0,0,0,0,0,0
239000,7,0,0,0,0,0,0
239000,10,0,0,0,0,0,0
239000,11,0,0,0,0,0,0
239000,13,5,106,52,0,58,216
239000,15,9,16967,294,14,310,45797
240000,1,7,0,2,0,66,132
240000,3,0,0,0,0,0,0
240000,5,0,0,0,0,0,0
240000,7,0,0,0,0,0,0
240000,10,7,2152,31,0,129,1154
240000,11,9,139,625,637,922,373440
240000,13,5,105,60,0,153,2246
240000,15,9,13824,281,457,726,233506
241000,1,7,0,2,0,1,2
241000,3,0,0,0,0,0,0
241000,5,0,0,0,0,0,0
241000,7,0,0,0,0,0,0
241000,10,7,715,2,0,167,1658
241000,11,9,303,1662,998,998,1313808
241000,13,5,208,2,0,33,66
241000,15,9,16463,246,412,661,234788
242000,1,7,0,2,0,1,2
242000,3,0,0,0,0,0,0
242000,5,0,0,0,0,0,0
242000,7,0,0,0,0,0,0
242000,10,7,0,1005,950,1000,485579
242000,11,9,17346,753,924,924,1148279
242000,13,5,227,2,0,65,130
242000,15,9,10162,1243,962,996,516371
243000,1,7,0,2,0,1,2
243000,3,0,0,0,0,0,0
243000,5,0,0,0,0,0,0
243000,7,0,0,0,0,0,0
243000,10,7,1,504,1000,1000,1078447
243000,11,9,17251,367,105,388,74869
243000,13,5,242,2,0,89,1249
243000,15,9,17176,1223,977,977,1232665
244000,1,7,0,2,0,1,2
244000,3,0,0,0,0,0,0
244000,5,0,0,0,0,0,0
244000,7,0,0,0,0,0,0
244000,10,7,0,1507,1000,1000,979787
244000,11,9,17159,380,141,416,87075
244000,13,5,241,2,0,55,110
244000,15,9,16123,1199,972,972,1212384
245000,1,7,0,2,0,1,2
245000,3,0,0,0,0,0,0
245000,5,0,0,0,0,0,0
245000,7,0,0,0,0,0,0
245000,10,7,0,2509,1000,1000,1979759
245000,11,9,17173,393,132,410,84668
245000,13,5,180,2,0,46,92
245000,15,9,16098,1179,978,978,1286025
246000,1,7,0,2,0,1,2
246000,3,0,0,0,0,0,0
246000,5,0,0,0,0,0,0
246000,7,0,0,0,0,0,0
246000,10,7,1,3512,1000,1000,2981478
246000,11,9,17251,404,144,425,90226
246000,13,5,243,2,0,69,138
246000,15,9,16371,1153,980,980,1253137
247000,1,0,0,0,0,0,0
247000,3,0,0,0,0,0,0
247000,5,0,0,0,0,0,0
247000,7,0,0,0,0,0,0
247000,10,7,0,4514,1000,1000,3979745
247000,11,9,16721,372,115,397,78415
247000,13,5,111,2,0,83,1016
247000,15,9,16961,1135,985,985,1267133
248000,1,7,0,2,0,1,2
248000,3,0,0,0,0,0,0
248000,5,0,0,0,0,0,0
248000,7,0,0,0,0,0,0
248000,10,7,0,5517,1000,1000,4981358
