sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
2714000,2,0,0,0,0,0,0
2714000,5,0,0,0,0,0,0
2714000,8,0,0,0,0,0,0
2714000,11,0,0,0,0,0,0
2714000,14,0,0,0,0,0,0
2714000,17,0,0,0,0,0,0
2714000,19,0,0,0,0,0,0
2714000,33,0,0,0,0,0,0
2715000,2,9,4538,46,0,309,5232
2715000,5,0,0,0,0,0,0
2715000,8,7,2582,6,0,118,1063
2715000,11,0,0,0,0,0,0
2715000,14,9,1653,3,0,230,3053
2715000,17,0,0,0,0,0,0
2715000,19,0,0,0,0,0,0
2715000,33,0,0,0,0,0,0
2716000,2,9,4625,48,0,429,7567
2716000,5,0,0,0,0,0,0
2716000,8,7,1858,4,0,157,1471
2716000,11,0,0,0,0,0,0
2716000,14,9,1687,2,0,327,4384
2716000,17,0,0,0,0,0,0
2716000,19,0,0,0,0,0,0
2716000,33,0,0,0,0,0,0
2717000,2,9,4659,48,0,480,9544
2717000,5,0,0,0,0,0,0
2717000,8,7,4848,17,0,158,1484
2717000,11,0,0,0,0,0,0
2717000,14,9,4488,34,0,304,4111
2717000,17,0,0,0,0,0,0
2717000,19,0,0,0,0,0,0
2717000,33,0,0,0,0,0,0
2718000,2,9,5157,27,0,435,7585
2718000,5,0,0,0,0,0,0
2718000,8,7,4787,16,0,160,1490
2718000,11,0,0,0,0,0,0
2718000,14,9,4426,51,0,340,4671
2718000,17,9,0,2,0,2,4
2718000,19,0,0,0,0,0,0
2718000,33,0,0,0,0,0,0
2719000,2,9,4752,46,0,443,6622
2719000,5,0,0,0,0,0,0
2719000,8,7,4782,16,0,160,1493
2719000,11,9,0,2,0,50,100
2719000,14,9,4475,31,0,326,4319
2719000,17,0,0,0,0,0,0
2719000,19,0,0,0,0,0,0
2719000,33,0,0,0,0,0,0
2720000,2,9,4459,48,0,468,7407
2720000,5,0,0,0,0,0,0
2720000,8,7,4808,17,0,160,1506
2720000,11,0,0,0,0,0,0
2720000,14,9,4670,34,0,308,3975
2720000,17,0,0,0,0,0,0
2720000,19,0,0,0,0,0,0
2720000,33,0,0,0,0,0,0
2721000,2,9,4652,49,0,444,7074
2721000,5,0,0,0,0,0,0
2721000,8,7,4777,17,0,160,1504
2721000,11,0,0,0,0,0,0
2721000,14,9,4522,33,0,343,4632
2721000,17,0,0,0,0,0,0
2721000,19,0,0,0,0,0,0
2721000,33,9,0,2,0,1,2
2722000,2,9,5164,29,0,427,6777
2722000,5,0,0,0,0,0,0
2722000,8,7,4740,17,0,160,1501
2722000,11,0,0,0,0,0,0
2722000,14,9,4290,50,0,363,5033
2722000,17,0,0,0,0,0,0
2722000,19,9,0,2,0,17,34
2722000,33,0,0,0,0,0,0
2723000,2,9,4582,48,0,455,7865
2723000,5,0,0,0,0,0,0
2723000,8,7,4781,17,0,160,1497
2723000,11,0,0,0,0,0,0
2723000,14,9,4373,34,0,326,4271
2723000,17,0,0,0,0,0,0
2723000,19,0,0,0,0,0,0
2723000,33,0,0,0,0,0,0
2724000,2,9,4651,50,0,474,9214
2724000,5,0,0,0,0,0,0
2724000,8,7,4788,16,0,160,1505
2724000,11,0,0,0,0,0,0
2724000,14,9,4647,35,0,330,4554
2724000,17,0,0,0,0,0,0
2724000,19,0,0,0,0,0,0
2724000,33,0,0,0,0,0,0
2725000,2,9,4609,49,0,489,9855
2725000,5,0,0,0,0,0,0
2725000,8,7,4784,17,0,160,1502
2725000,11,0,0,0,0,0,0
2725000,14,9,4451,34,0,309,4178
2725000,17,0,0,0,0,0,0
2725000,19,0,0,0,0,0,0
2725000,33,0,0,0,0,0,0
2725000,2,9,4609,49,0,489,9855
2725000,5,0,0,0,0,0,0
2725000,8,7,4784,17,0,160,1502
2725000,11,0,0,0,0,0,0
2725000,14,9,4451,34,0,309,4178
2725000,17,0,0,0,0,0,0
2725000,19,0,0,0,0,0,0
2725000,33,0,0,0,0,0,0
2726000,2,9,4698,49,0,447,7144
2726000,5,0,0,0,0,0,0
2726000,8,7,4775,17,0,160,1496
2726000,11,0,0,0,0,0,0
2726000,14,9,4772,32,0,342,4736
2726000,17,0,0,0,0,0,0
2726000,19,0,0,0,0,0,0
2726000,33,0,0,0,0,0,0
2727000,2,9,4725,47,0,395,5774
2727000,5,0,0,0,0,0,0
2727000,8,7,4895,17,0,161,1503
2727000,11,0,0,0,0,0,0
2727000,14,9,4459,32,0,365,4910
2727000,17,0,0,0,0,0,0
2727000,19,0,0,0,0,0,0
2727000,33,0,0,0,0,0,0
2728000,2,9,5087,29,0,440,6883
2728000,5,0,0,0,0,0,0
2728000,8,7,4787,17,0,160,1487
2728000,11,0,0,0,0,0,0
2728000,14,9,4300,47,0,335,4429
2728000,17,0,0,0,0,0,0
2728000,19,0,0,0,0,0,0
2728000,33,0,0,0,0,0,0
2729000,2,9,5140,28,0,442,7071
2729000,5,0,0,0,0,0,0
2729000,8,7,4780,17,0,160,1510
2729000,11,9,0,2,0,1,2
2729000,14,9,4215,49,0,335,4430
2729000,17,0,0,0,0,0,0
2729000,19,0,0,0,0,0,0
2729000,33,0,0,0,0,0,0
2730000,2,9,4708,48,0,462,7657
2730000,5,0,0,0,0,0,0
2730000,8,7,4788,16,0,160,1496
2730000,11,0,0,0,0,0,0
2730000,14,9,4630,32,0,328,4420
2730000,17,0,0,0,0,0,0
2730000,19,0,0,0,0,0,0
