sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
90000,1,0,0,0,0,0,0
90000,4,0,0,0,0,0,0
90000,5,0,0,0,0,0,0
90000,7,0,0,0,0,0,0
90000,10,0,0,0,0,0,0
90000,13,0,0,0,0,0,0
90000,14,9,0,2,0,1,2
90000,16,0,0,0,0,0,0
91000,1,7,171,2,0,15,30
91000,4,7,1190,2,0,65,608
91000,5,5,0,2,0,1,2
91000,7,9,2953,756,470,866,327467
91000,10,9,13537,91,0,99,4717
91000,13,9,17333,397,101,415,82379
91000,14,0,0,0,0,0,0
91000,16,9,165,36,0,37,737
92000,1,7,256,2,0,19,38
92000,4,7,1331,2,0,137,1338
92000,5,5,0,2,0,1,2
92000,7,9,0,1039,1000,1000,993161
92000,10,9,12762,77,516,888,382915
92000,13,9,12601,134,0,163,12206
92000,14,0,0,0,0,0,0
92000,16,9,3672,1033,189,1000,204926
93000,1,7,243,2,0,18,36
93000,4,7,4713,18,0,154,1508
93000,5,5,0,2,0,1,2
93000,7,9,4850,2828,1000,1000,1906776
93000,10,9,4018,26,539,883,414303
93000,13,9,13681,146,0,164,13179
93000,14,0,0,0,0,0,0
93000,16,9,10961,934,941,941,1015627
93000,1,7,243,2,0,18,36
93000,4,7,4713,18,0,154,1508
93000,5,5,0,2,0,1,2
93000,7,9,4850,2828,1000,1000,1906776
93000,10,9,4018,26,539,883,414303
93000,13,9,13681,146,0,164,13179
93000,14,0,0,0,0,0,0
93000,16,9,10961,934,941,941,1015627
94000,1,7,199,2,0,17,35
94000,4,7,4522,16,0,156,1443
94000,5,0,0,0,0,0,0
94000,7,9,1549,3843,1000,1000,3070243
94000,10,9,8182,11,598,948,443580
94000,13,9,14223,145,0,170,13992
94000,14,0,0,0,0,0,0
94000,16,9,6180,942,27,954,39133
95000,1,7,202,2,0,18,36
95000,4,7,4681,18,0,157,1457
95000,5,0,0,0,0,0,0
95000,7,9,5847,4851,1000,1000,4085958
95000,10,9,16185,728,476,771,298695
95000,13,9,14590,722,178,752,135608
95000,14,0,0,0,0,0,0
95000,16,9,5538,3,0,17,59
96000,1,7,243,2,0,17,34
96000,4,7,4761,18,0,154,1512
96000,5,5,0,2,0,1,2
96000,7,9,0,5134,1000,1000,5069730
96000,10,9,12529,937,259,962,313717
96000,13,9,14902,456,205,509,127269
96000,14,0,0,0,0,0,0
96000,16,9,0,3,0,936,2807
97000,1,7,243,2,0,18,36
97000,4,7,4759,17,0,158,1601
97000,5,5,0,2,0,1,2
97000,7,9,9847,6847,1000,1000,6124928
97000,10,9,14659,547,263,578,159654
97000,13,9,3483,3,0,16,39
97000,14,0,0,0,0,0,0
97000,16,9,12580,804,301,861,228482
98000,1,7,243,2,0,17,34
98000,4,7,4767,18,0,167,1559
98000,5,5,0,2,0,2,4
98000,7,9,0,7198,999,999,7104462
98000,10,9,13860,613,246,632,179802
98000,13,9,15229,137,0,173,14280
98000,14,0,0,0,0,0,0
98000,16,9,12177,871,275,894,228538
99000,1,7,243,2,0,16,32
99000,4,7,4550,16,0,146,1440
99000,5,5,0,2,0,1,2
99000,7,9,0,8239,1000,1000,7867646
99000,10,9,12763,860,490,888,372406
99000,13,9,15672,106,0,157,11747
99000,14,0,0,0,0,0,0
99000,16,9,0,1058,1000,1000,1040721
100000,1,7,208,2,0,16,32
100000,4,7,3919,14,0,148,1401
100000,5,0,0,0,0,0,0
