sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
333000,1,0,0,0,0,0,0
333000,3,0,0,0,0,0,0
333000,6,0,0,0,0,0,0
333000,9,0,0,0,0,0,0
333000,10,0,0,0,0,0,0
333000,13,0,0,0,0,0,0
333000,15,0,0,0,0,0,0
333000,17,0,0,0,0,0,0
334000,1,0,0,0,0,0,0
334000,3,0,0,0,0,0,0
334000,6,0,0,0,0,0,0
334000,9,7,4796,16,0,96,888
334000,10,0,0,0,0,0,0
334000,13,9,8741,399,59,402,65099
334000,15,0,0,0,0,0,0
334000,17,9,15317,119,0,172,13072
335000,1,5,163,2,0,1,2
335000,3,0,0,0,0,0,0
335000,6,7,214,2,0,18,36
335000,9,7,4144,17,0,148,1350
335000,10,0,0,0,0,0,0
335000,13,9,1170,1212,1000,1000,874021
335000,15,0,0,0,0,0,0
335000,17,9,13481,164,0,166,13673
336000,1,5,178,2,0,2,4
336000,3,0,0,0,0,0,0
336000,6,7,242,2,0,21,43
336000,9,7,3945,17,0,144,1344
336000,10,0,0,0,0,0,0
336000,13,9,1632,1209,999,999,1061408
336000,15,0,0,0,0,0,0
336000,17,9,12926,139,0,160,12861
337000,1,5,166,2,0,1,2
337000,3,0,0,0,0,0,0
337000,6,7,183,2,0,20,40
337000,9,7,4758,17,0,165,1585
337000,10,9,0,2,0,1,2
337000,13,9,1769,1173,999,999,1290199
337000,15,9,0,2,0,1,2
337000,17,9,12187,125,235,525,141071
338000,1,5,163,2,0,1,2
338000,3,0,0,0,0,0,0
338000,6,7,175,2,0,19,38
338000,9,7,4770,17,0,160,1484
338000,10,0,0,0,0,0,0
338000,13,9,2426,1185,1000,1000,1127468
338000,15,0,0,0,0,0,0
338000,17,9,11363,109,141,432,95893
339000,1,5,163,2,0,1,2
339000,3,0,0,0,0,0,0
339000,6,7,244,2,0,20,40
339000,9,7,4792,16,0,161,1495
339000,10,0,0,0,0,0,0
339000,13,9,2985,1178,1000,1000,1215713
339000,15,0,0,0,0,0,0
339000,17,9,10611,97,90,394,77547
340000,1,5,165,2,0,2,4
340000,3,0,0,0,0,0,0
340000,6,7,109,2,0,19,38
340000,9,7,4740,17,0,155,1420
340000,10,0,0,0,0,0,0
340000,13,9,5519,1187,999,999,1124509
340000,15,0,0,0,0,0,0
340000,17,9,7988,66,0,216,26321
341000,1,5,163,2,0,1,2
341000,3,0,0,0,0,0,0
341000,6,7,224,2,0,18,36
341000,9,7,4797,17,0,144,1338
341000,10,0,0,0,0,0,0
341000,13,9,7294,1180,999,999,1062867
341000,15,0,0,0,0,0,0
341000,17,9,9547,50,0,184,18846
342000,1,5,163,2,0,1,2
342000,3,0,0,0,0,0,0
342000,6,7,183,2,0,19,38
342000,9,7,4783,17,0,144,1342
342000,10,0,0,0,0,0,0
342000,13,9,12484,1200,998,998,1042736
342000,15,0,0,0,0,0,0
342000,17,9,4189,19,0,135,12486
343000,1,5,163,2,0,1,2
343000,3,0,0,0,0,0,0
343000,6,7,111,2,0,19,38
343000,9,7,3993,17,0,145,1349
343000,10,0,0,0,0,0,0
343000,13,9,13529,1168,999,999,997672
343000,15,0,0,0,0,0,0
343000,17,9,287,3,0,126,9712
344000,1,5,23,2,0,2,4
344000,3,0,0,0,0,0,0
344000,6,7,217,2,0,21,42
344000,9,7,4774,17,0,161,1507
344000,10,0,0,0,0,0,0
344000,13,9,12779,1137,994,994,952816
344000,15,0,0,0,0,0,0
344000,17,9,11653,97,0,114,6474
345000,1,5,163,2,0,1,2
345000,3,0,0,0,0,0,0
345000,6,7,155,2,0,21,42
345000,9,7,4785,16,0,167,1623
345000,10,0,0,0,0,0,0
345000,13,9,12640,1084,998,998,928158
345000,15,0,0,0,0,0,0
345000,17,9,11221,47,0,66,2044
346000,1,5,175,2,0,2,4
346000,3,0,0,0,0,0,0
346000,6,7,243,2,0,19,38
346000,9,7,4775,17,0,144,1354
346000,10,0,0,0,0,0,0
346000,13,9,15651,1026,996,996,1235147
346000,15,0,0,0,0,0,0
346000,17,9,13596,554,273,577,163676
347000,1,5,171,2,0,1,2
347000,3,0,0,0,0,0,0
347000,6,7,243,2,0,20,40
347000,9,7,4411,14,0,142,1294
347000,10,9,0,2,0,1,2
347000,13,9,13085,1001,999,999,1026669
347000,15,9,0,2,0,1,2
347000,17,9,14843,242,0,275,36781
348000,1,5,170,2,0,1,2
348000,3,0,0,0,0,0,0
348000,6,7,210,2,0,19,38
348000,9,7,3742,11,0,163,1555
348000,10,0,0,0,0,0,0
348000,13,9,13794,978,999,999,917051
348000,15,0,0,0,0,0,0
348000,17,9,12857,42,0,87,2832
349000,1,5,163,2,0,1,2
349000,3,0,0,0,0,0,0
349000,6,7,243,2,0,19,38
349000,9,7,3066,9,0,130,1174
349000,10,0,0,0,0,0,0
349000,13,9,14409,935,1000,1000,914700
349000,15,0,0,0,0,0,0
349000,17,9,13638,49,0,100,3793
350000,1,0,0,0,0,0,0
350000,3,0,0,0,0,0,0
350000,6,7,243,2,0,20,42
350000,9,7,2320,6,0,161,1531
350000,10,0,0,0,0,0,0
350000,13,9,15161,871,999,999,924188
350000,15,0,0,0,0,0,0
350000,17,9,13123,40,0,101,3280
351000,1,5,165,2,0,1,2
351000,3,0,0,0,0,0,0
351000,6,7,243,2,0,19,38
351000,9,7,1858,3,0,126,1195
351000,10,0,0,0,0,0,0
351000,13,9,15623,829,997,997,897366
351000,15,0,0,0,0,0,0
351000,17,9,13147,45,0,89,3038
352000,1,5,165,2,0,1,2
352000,3,0,0,0,0,0,0
352000,6,7,240,2,0,23,46
352000,9,7,4685,17,0,145,1404
352000,10,0,0,0,0,0,0
352000,13,9,16091,785,998,998,1058804
352000,15,0,0,0,0,0,0
352000,17,9,15917,270,0,288,40852
353000,1,5,165,2,0,1,2
353000,3,0,0,0,0,0,0
353000,6,7,234,2,0,19,38
353000,9,7,4662,17,0,166,1607
353000,10,0,0,0,0,0,0
353000,13,9,16050,759,998,998,889798
353000,15,0,0,0,0,0,0
353000,17,9,11581,56,0,69,2328
354000,1,5,165,2,0,1,2
354000,3,0,0,0,0,0,0
354000,6,7,243,2,0,18,36
354000,9,7,4688,18,0,170,1648
354000,10,0,0,0,0,0,0
354000,13,9,14287,1748,998,998,1119666
354000,15,0,0,0,0,0,0
354000,17,9,14821,486,202,511,126440
355000,1,5,163,2,0,1,2
355000,3,0,0,0,0,0,0
355000,6,7,243,2,0,21,42
355000,9,7,4745,18,0,165,1566
355000,10,0,0,0,0,0,0
355000,13,9,15626,715,994,994,1195832
355000,15,0,0,0,0,0,0
355000,17,9,13947,353,73,385,70840
356000,1,5,165,2,0,1,2
356000,3,0,0,0,0,0,0
356000,6,7,210,2,0,18,36
