sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1853000,1,0,0,0,0,0,0
1853000,3,0,0,0,0,0,0
1853000,5,0,0,0,0,0,0
1853000,7,0,0,0,0,0,0
1853000,10,0,0,0,0,0,0
1853000,11,0,0,0,0,0,0
1853000,13,0,0,0,0,0,0
1853000,15,0,0,0,0,0,0
1854000,1,9,2141,9,0,145,3382
1854000,3,0,0,0,0,0,0
1854000,5,0,0,0,0,0,0
1854000,7,0,0,0,0,0,0
1854000,10,0,0,0,0,0,0
1854000,11,9,1790,11,0,102,1618
1854000,13,7,3253,13,0,60,532
1854000,15,0,0,0,0,0,0
1855000,1,9,2303,6,0,445,10661
1855000,3,0,0,0,0,0,0
1855000,5,0,0,0,0,0,0
1855000,7,9,0,2,0,1,2
1855000,10,0,0,0,0,0,0
1855000,11,9,1951,8,0,300,4993
1855000,13,7,2874,10,0,157,1455
1855000,15,0,0,0,0,0,0
1856000,1,9,2368,4,0,449,10767
1856000,3,0,0,0,0,0,0
1856000,5,9,0,2,0,1,2
1856000,7,0,0,0,0,0,0
1856000,10,0,0,0,0,0,0
1856000,11,9,2011,6,0,305,5154
1856000,13,7,2404,7,0,159,1509
1856000,15,0,0,0,0,0,0
1857000,1,9,4025,46,0,450,10898
1857000,3,9,0,2,0,1,2
1857000,5,0,0,0,0,0,0
1857000,7,0,0,0,0,0,0
1857000,10,9,0,2,0,1,2
1857000,11,9,2058,3,0,305,5162
1857000,13,7,1940,4,0,158,1505
1857000,15,0,0,0,0,0,0
1858000,1,9,4023,45,0,455,11016
1858000,3,0,0,0,0,0,0
1858000,5,0,0,0,0,0,0
1858000,7,0,0,0,0,0,0
1858000,10,0,0,0,0,0,0
1858000,11,9,3978,31,0,302,5024
1858000,13,7,4012,16,0,157,1484
1858000,15,0,0,0,0,0,0
1859000,1,9,4025,46,0,461,11309
1859000,3,0,0,0,0,0,0
1859000,5,0,0,0,0,0,0
1859000,7,0,0,0,0,0,0
1859000,10,0,0,0,0,0,0
1859000,11,9,4025,31,0,312,5312
1859000,13,7,4026,17,0,160,1505
1859000,15,0,0,0,0,0,0
1860000,1,9,4034,46,0,464,11443
1860000,3,0,0,0,0,0,0
1860000,5,0,0,0,0,0,0
