sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
3579000,1,0,0,0,0,0,0
3579000,3,0,0,0,0,0,0
3579000,5,0,0,0,0,0,0
3579000,7,0,0,0,0,0,0
3579000,10,0,0,0,0,0,0
3579000,11,0,0,0,0,0,0
3579000,13,0,0,0,0,0,0
3579000,15,0,0,0,0,0,0
3580000,1,9,2051,250,0,949,122415
3580000,3,9,1956,38,0,516,14150
3580000,5,0,0,0,0,0,0
3580000,7,9,3993,22,0,213,2551
3580000,10,9,3944,43,0,426,9718
3580000,11,9,2126,52,0,811,34608
3580000,13,7,4037,16,0,169,1663
3580000,15,0,0,0,0,0,0
3581000,1,9,2108,347,217,1000,266135
3581000,3,9,1812,35,0,518,14219
3581000,5,0,0,0,0,0,0
3581000,7,9,3996,22,0,204,2363
3581000,10,9,3831,43,0,420,9389
3581000,11,9,2286,50,0,838,36417
3581000,13,7,3955,17,0,163,1562
3581000,15,0,0,0,0,0,0
3582000,1,9,2145,445,962,1000,386786
3582000,3,9,2006,33,0,518,14209
3582000,5,0,0,0,0,0,0
3582000,7,9,3943,22,0,212,2537
3582000,10,9,3453,40,0,420,9433
3582000,11,9,2259,47,0,837,36288
3582000,13,7,4023,16,0,162,1530
3582000,15,0,0,0,0,0,0
3582000,1,9,2145,445,962,1000,386786
3582000,3,9,2006,33,0,518,14209
3582000,5,0,0,0,0,0,0
3582000,7,9,3943,22,0,212,2537
3582000,10,9,3453,40,0,420,9433
3582000,11,9,2259,47,0,837,36288
3582000,13,7,4023,16,0,162,1530
3582000,15,0,0,0,0,0,0
3583000,1,9,2230,543,1000,1000,507484
3583000,3,9,1963,30,0,526,14662
3583000,5,0,0,0,0,0,0
3583000,7,9,3990,22,0,211,2532
3583000,10,9,3155,37,0,429,9824
3583000,11,9,2319,44,0,839,36538
3583000,13,7,4021,16,0,160,1517
3583000,15,0,0,0,0,0,0
3584000,1,9,2217,740,1000,1000,633860
3584000,3,9,1985,28,0,535,15139
3584000,5,0,0,0,0,0,0
3584000,7,9,4006,21,0,216,2620
3584000,10,9,2895,35,0,432,9937
3584000,11,9,2505,42,0,849,37365
3584000,13,7,3874,17,0,165,1581
3584000,15,0,0,0,0,0,0
3585000,1,9,2322,838,1000,1000,776707
3585000,3,9,2047,25,0,522,14471
3585000,5,0,0,0,0,0,0
3585000,7,9,3987,22,0,207,2438
3585000,10,9,2567,33,0,419,9399
3585000,11,9,2426,39,0,840,36638
