sf,ue_index,qci,data_rate_kbits,hol_delay_ms,deadline_misses,packets,hol_delay_ms_sum
1679000,2,0,0,0,0,0,0
1679000,5,0,0,0,0,0,0
1679000,8,0,0,0,0,0,0
1679000,10,0,0,0,0,0,0
1679000,11,0,0,0,0,0,0
1679000,14,0,0,0,0,0,0
1679000,17,0,0,0,0,0,0
1679000,19,0,0,0,0,0,0
1680000,2,0,0,0,0,0,0
1680000,5,0,0,0,0,0,0
1680000,8,7,4406,15,0,142,1324
1680000,10,0,0,0,0,0,0
1680000,11,0,0,0,0,0,0
1680000,14,0,0,0,0,0,0
1680000,17,0,0,0,0,0,0
1680000,19,0,0,0,0,0,0
1681000,2,0,0,0,0,0,0
1681000,5,0,0,0,0,0,0
1681000,8,7,3964,13,0,157,1458
1681000,10,0,0,0,0,0,0
1681000,11,0,0,0,0,0,0
1681000,14,0,0,0,0,0,0
1681000,17,0,0,0,0,0,0
1681000,19,0,0,0,0,0,0
1682000,2,0,0,0,0,0,0
1682000,5,0,0,0,0,0,0
1682000,8,7,3499,11,0,159,1469
1682000,10,0,0,0,0,0,0
1682000,11,0,0,0,0,0,0
1682000,14,0,0,0,0,0,0
1682000,17,0,0,0,0,0,0
1682000,19,0,0,0,0,0,0
1682000,2,0,0,0,0,0,0
1682000,5,0,0,0,0,0,0
1682000,8,7,3499,11,0,159,1469
1682000,10,0,0,0,0,0,0
1682000,11,0,0,0,0,0,0
1682000,14,0,0,0,0,0,0
1682000,17,0,0,0,0,0,0
1682000,19,0,0,0,0,0,0
1683000,2,0,0,0,0,0,0
1683000,5,0,0,0,0,0,0
1683000,8,7,3068,9,0,158,1484
1683000,10,9,0,2,0,1,2
1683000,11,0,0,0,0,0,0
1683000,14,9,0,2,0,1,2
1683000,17,9,0,2,0,1,2
1683000,19,0,0,0,0,0,0
1684000,2,0,0,0,0,0,0
1684000,5,0,0,0,0,0,0
1684000,8,7,2583,7,0,158,1496
1684000,10,0,0,0,0,0,0
1684000,11,9,0,2,0,1,2
1684000,14,0,0,0,0,0,0
1684000,17,0,0,0,0,0,0
